item.u,item.v,item.t,item.T
6,238,2013-03-08 03:34:06,Communication
6,238,2013-03-08 03:43:47,Communication
182,41,2013-03-08 03:53:22,AE
6,238,2013-03-08 03:58:32,Communication
74,6,2013-03-08 04:07:21,Communication
145,238,2013-03-08 04:20:20,Communication
133,268,2013-03-08 05:09:00,Communication
133,268,2013-03-08 05:09:52,Communication
143,268,2013-03-08 05:18:03,Communication
6,238,2013-03-08 05:25:23,Communication
143,268,2013-03-08 05:39:43,Communication
29,266,2013-03-08 05:53:09,Communication
1,13,2013-03-08 08:32:29,AE
1,13,2013-03-08 08:33:11,Communication
1,13,2013-03-08 08:33:17,Communication
218,248,2013-03-08 09:25:26,Communication
182,248,2013-03-08 09:31:22,Communication
131,0,2013-03-08 09:50:36,Communication
257,248,2013-03-08 10:23:17,Communication
39,248,2013-03-08 10:42:54,Communication
234,248,2013-03-08 11:14:30,Communication
131,248,2013-03-08 12:53:04,Communication
218,248,2013-03-08 12:55:11,Communication
6,238,2013-03-08 13:06:49,Communication
149,248,2013-03-08 13:35:05,Communication
149,248,2013-03-08 13:37:51,Communication
149,248,2013-03-08 13:41:56,Communication
126,94,2013-03-08 13:50:53,Communication
116,149,2013-03-08 14:32:06,Communication
263,268,2013-03-08 15:48:17,Communication
244,248,2013-03-08 16:26:57,Communication
141,248,2013-03-08 16:53:56,Communication
1,13,2013-03-08 17:27:39,Communication
1,13,2013-03-08 17:30:05,Communication
115,248,2013-03-08 17:47:00,Communication
246,241,2013-03-08 19:16:34,AE
89,113,2013-03-08 21:35:55,Communication
89,113,2013-03-08 21:36:53,AE
0,27,2013-03-08 22:16:41,Communication
0,27,2013-03-08 22:47:31,Communication
0,27,2013-03-08 22:58:20,Communication
129,0,2013-03-08 23:16:14,Communication
6,74,2013-03-09 00:10:19,Communication
253,248,2013-03-09 00:37:46,Communication
253,248,2013-03-09 00:38:25,Communication
149,248,2013-03-09 02:52:36,Communication
74,6,2013-03-09 03:27:06,Communication
250,210,2013-03-09 04:01:44,Communication
250,210,2013-03-09 04:07:58,Communication
250,210,2013-03-09 04:13:56,Communication
143,244,2013-03-09 05:34:28,Communication
265,22,2013-03-09 08:25:12,AE
176,248,2013-03-09 08:32:37,Communication
176,248,2013-03-09 09:27:53,Communication
182,257,2013-03-09 09:34:38,AE
182,234,2013-03-09 09:35:22,AE
176,248,2013-03-09 09:40:19,Communication
47,268,2013-03-09 10:23:55,Communication
138,143,2013-03-09 10:25:30,Communication
182,115,2013-03-09 11:04:45,Communication
8,248,2013-03-09 11:40:10,Communication
143,268,2013-03-09 12:03:27,Communication
143,268,2013-03-09 12:05:59,Communication
25,268,2013-03-09 13:09:29,Communication
60,14,2013-03-09 14:23:37,Communication
9,237,2013-03-09 14:48:27,Communication
208,0,2013-03-09 16:09:39,Communication
156,217,2013-03-09 16:22:24,Communication
156,217,2013-03-09 16:24:40,Communication
149,248,2013-03-09 17:37:48,Communication
218,149,2013-03-09 17:50:04,Communication
218,149,2013-03-09 17:53:09,Communication
149,218,2013-03-09 18:01:13,Communication
247,201,2013-03-09 20:39:45,Communication
0,94,2013-03-09 21:18:35,Communication
73,201,2013-03-09 21:41:28,Communication
152,238,2013-03-09 21:51:36,Communication
152,238,2013-03-09 21:53:00,Communication
73,268,2013-03-09 22:08:58,Communication
73,176,2013-03-09 22:26:29,Communication
54,18,2013-03-09 23:02:17,Communication
152,268,2013-03-10 00:38:25,Communication
152,268,2013-03-10 00:57:47,Communication
63,175,2013-03-10 02:42:52,Communication
215,248,2013-03-10 03:16:45,Communication
74,6,2013-03-10 03:35:10,Communication
6,74,2013-03-10 03:41:29,Communication
74,6,2013-03-10 04:08:26,Communication
74,6,2013-03-10 04:16:18,Communication
244,113,2013-03-10 04:54:59,Communication
244,113,2013-03-10 04:56:27,Communication
63,281,2013-03-10 05:08:08,Communication
250,210,2013-03-10 05:11:41,Communication
56,18,2013-03-10 05:41:34,Communication
74,6,2013-03-10 06:05:48,Communication
56,18,2013-03-10 06:25:20,Communication
93,18,2013-03-10 06:32:59,Communication
56,18,2013-03-10 06:42:41,Communication
21,270,2013-03-10 08:59:53,Communication
21,270,2013-03-10 09:02:43,Communication
21,270,2013-03-10 09:06:14,Communication
21,270,2013-03-10 09:08:54,Communication
21,270,2013-03-10 09:09:17,Communication
21,270,2013-03-10 09:09:41,AE
74,6,2013-03-10 10:07:59,Communication
203,14,2013-03-10 12:10:24,Communication
74,6,2013-03-10 12:36:23,Communication
74,6,2013-03-10 12:58:45,Communication
74,6,2013-03-10 13:33:25,Communication
25,18,2013-03-10 13:51:34,Communication
149,248,2013-03-10 15:56:27,Communication
149,248,2013-03-10 16:02:05,Communication
253,270,2013-03-10 16:22:30,AE
253,270,2013-03-10 16:22:57,Communication
143,268,2013-03-10 16:38:27,Communication
127,200,2013-03-10 16:50:53,AE
180,238,2013-03-10 16:53:16,Communication
143,268,2013-03-10 16:58:27,Communication
143,268,2013-03-10 17:01:53,Communication
143,268,2013-03-10 17:06:11,Communication
143,268,2013-03-10 17:08:13,Communication
143,268,2013-03-10 17:08:14,Communication
250,210,2013-03-10 17:16:18,Communication
143,268,2013-03-10 17:17:39,Communication
218,248,2013-03-10 20:26:27,Communication
218,248,2013-03-10 20:26:31,Communication
27,0,2013-03-10 21:48:23,Communication
265,248,2013-03-10 23:16:32,Communication
105,189,2013-03-10 23:23:23,Communication
250,210,2013-03-11 00:14:38,Communication
10,0,2013-03-11 00:15:07,Communication
10,268,2013-03-11 02:28:09,Communication
149,248,2013-03-11 04:25:40,Communication
257,248,2013-03-11 04:56:28,Communication
2,238,2013-03-11 05:13:10,AE
244,248,2013-03-11 06:13:23,Communication
74,6,2013-03-11 06:19:27,Communication
234,238,2013-03-11 07:15:54,Communication
74,6,2013-03-11 07:47:51,Communication
218,257,2013-03-11 08:02:26,Communication
74,6,2013-03-11 08:56:57,Communication
171,176,2013-03-11 10:04:52,Communication
74,6,2013-03-11 11:24:33,Communication
74,6,2013-03-11 11:33:30,Communication
74,6,2013-03-11 11:59:13,Communication
152,248,2013-03-11 12:04:05,Communication
152,248,2013-03-11 12:07:42,AE
194,234,2013-03-11 12:08:13,AE
194,145,2013-03-11 12:29:56,AE
7,12,2013-03-11 12:57:52,Communication
74,6,2013-03-11 13:13:29,Communication
250,210,2013-03-11 13:49:59,Communication
250,210,2013-03-11 14:14:10,Communication
250,210,2013-03-11 14:15:53,Communication
250,210,2013-03-11 14:16:29,Communication
8,248,2013-03-11 15:04:49,Communication
258,176,2013-03-11 15:53:20,Communication
149,248,2013-03-11 15:55:19,Communication
226,18,2013-03-11 16:58:52,Communication
226,18,2013-03-11 16:58:52,Communication
226,18,2013-03-11 17:01:20,Communication
10,0,2013-03-11 17:20:13,Communication
244,113,2013-03-11 17:58:37,Communication
177,217,2013-03-11 19:42:25,Communication
115,176,2013-03-11 20:25:05,Communication
224,217,2013-03-11 20:55:09,Communication
115,176,2013-03-11 21:23:00,Communication
277,244,2013-03-11 21:39:32,Communication
167,217,2013-03-11 22:35:47,Communication
113,244,2013-03-11 22:51:06,Communication
113,244,2013-03-11 22:53:17,Communication
3,19,2013-03-11 22:55:07,Communication
149,248,2013-03-11 23:10:56,Communication
8,248,2013-03-11 23:12:49,Communication
19,3,2013-03-11 23:16:10,Communication
181,248,2013-03-11 23:33:44,Communication
99,175,2013-03-12 00:24:19,Communication
136,248,2013-03-12 01:20:46,Communication
250,210,2013-03-12 01:22:13,Communication
141,244,2013-03-12 01:39:12,Communication
126,281,2013-03-12 03:01:48,Communication
258,182,2013-03-12 03:18:48,Communication
220,281,2013-03-12 03:47:55,Communication
29,234,2013-03-12 03:50:13,Communication
182,258,2013-03-12 04:03:55,Communication
61,281,2013-03-12 04:28:50,Communication
182,176,2013-03-12 04:35:50,Communication
74,6,2013-03-12 04:57:45,Communication
250,210,2013-03-12 04:58:03,Communication
250,210,2013-03-12 05:02:51,Communication
149,248,2013-03-12 05:06:28,Communication
29,234,2013-03-12 05:15:29,Communication
149,248,2013-03-12 05:34:19,Communication
21,234,2013-03-12 05:36:08,Communication
265,281,2013-03-12 05:53:07,Communication
74,6,2013-03-12 06:05:30,Communication
74,6,2013-03-12 06:06:41,Communication
21,234,2013-03-12 06:06:45,Communication
149,113,2013-03-12 06:07:55,Communication
154,217,2013-03-12 06:12:27,Communication
149,113,2013-03-12 06:12:49,Communication
149,113,2013-03-12 06:13:18,Communication
52,281,2013-03-12 06:17:14,Communication
265,281,2013-03-12 06:17:36,AE
149,113,2013-03-12 06:18:46,Communication
74,6,2013-03-12 06:19:28,Communication
74,6,2013-03-12 06:19:28,Communication
74,6,2013-03-12 06:20:40,Communication
74,6,2013-03-12 06:20:40,Communication
74,6,2013-03-12 06:25:00,Communication
74,6,2013-03-12 06:35:54,Communication
74,6,2013-03-12 06:35:54,Communication
74,6,2013-03-12 06:39:53,Communication
74,6,2013-03-12 07:02:42,Communication
8,248,2013-03-12 07:08:28,Communication
149,113,2013-03-12 07:12:22,Communication
149,113,2013-03-12 07:12:42,Communication
149,113,2013-03-12 07:12:42,Communication
149,113,2013-03-12 07:16:43,Communication
181,18,2013-03-12 07:17:27,Communication
115,176,2013-03-12 07:25:52,Communication
257,248,2013-03-12 07:29:22,Communication
25,18,2013-03-12 07:32:34,Communication
181,268,2013-03-12 07:47:05,Communication
149,248,2013-03-12 07:57:39,Communication
149,248,2013-03-12 07:59:16,Communication
132,248,2013-03-12 09:03:00,Communication
257,248,2013-03-12 09:10:43,Communication
74,6,2013-03-12 09:20:31,Communication
132,248,2013-03-12 09:23:58,Communication
257,248,2013-03-12 09:26:47,Communication
74,6,2013-03-12 09:27:43,Communication
132,248,2013-03-12 09:28:53,Communication
257,248,2013-03-12 09:32:26,Communication
257,248,2013-03-12 09:33:36,Communication
149,113,2013-03-12 09:39:44,Communication
74,6,2013-03-12 09:50:47,Communication
74,6,2013-03-12 09:51:22,Communication
74,6,2013-03-12 09:51:22,Communication
120,217,2013-03-12 09:51:50,Communication
158,40,2013-03-12 10:25:35,Communication
218,113,2013-03-12 10:26:22,Communication
141,115,2013-03-12 10:39:34,Communication
103,268,2013-03-12 11:41:02,Communication
74,6,2013-03-12 12:00:40,Communication
181,248,2013-03-12 13:08:18,Communication
181,248,2013-03-12 13:08:24,Communication
181,248,2013-03-12 13:08:32,AE
74,6,2013-03-12 13:12:59,Communication
181,248,2013-03-12 13:24:53,Communication
250,210,2013-03-12 13:44:20,Communication
6,74,2013-03-12 13:46:55,Communication
149,248,2013-03-12 13:55:04,Communication
149,248,2013-03-12 13:59:53,Communication
181,248,2013-03-12 14:28:39,Communication
181,248,2013-03-12 14:47:30,Communication
236,217,2013-03-12 15:15:07,Communication
143,268,2013-03-12 15:18:16,Communication
143,268,2013-03-12 15:23:27,Communication
143,268,2013-03-12 15:27:23,Communication
191,259,2013-03-12 15:33:53,Communication
143,268,2013-03-12 15:57:01,Communication
247,0,2013-03-12 16:00:59,Communication
170,217,2013-03-12 16:11:03,Communication
17,0,2013-03-12 16:13:38,Communication
265,0,2013-03-12 20:24:49,AE
99,175,2013-03-12 20:37:37,Communication
238,201,2013-03-12 20:48:05,Communication
40,149,2013-03-12 20:49:02,Communication
15,238,2013-03-12 21:01:25,Communication
125,238,2013-03-12 21:10:38,AE
56,18,2013-03-12 21:14:48,Communication
257,248,2013-03-12 21:53:26,Communication
156,217,2013-03-12 21:56:08,Communication
178,149,2013-03-12 21:59:17,Communication
178,149,2013-03-12 21:59:21,Communication
15,248,2013-03-12 22:11:31,Communication
72,12,2013-03-12 23:23:28,Communication
21,238,2013-03-12 23:50:44,Communication
257,248,2013-03-13 00:08:29,Communication
131,149,2013-03-13 00:22:41,AE
74,6,2013-03-13 02:28:15,Communication
262,217,2013-03-13 02:40:58,Communication
262,217,2013-03-13 02:41:15,Communication
201,234,2013-03-13 02:48:50,Communication
21,234,2013-03-13 02:51:08,AE
21,234,2013-03-13 02:51:15,Communication
143,268,2013-03-13 03:23:00,Communication
74,6,2013-03-13 03:30:43,Communication
74,6,2013-03-13 03:30:43,Communication
74,6,2013-03-13 03:31:27,Communication
74,6,2013-03-13 03:31:27,Communication
189,217,2013-03-13 03:34:11,Communication
250,210,2013-03-13 03:35:33,Communication
250,210,2013-03-13 03:37:07,Communication
143,268,2013-03-13 04:24:30,Communication
176,248,2013-03-13 05:04:01,Communication
74,6,2013-03-13 05:06:43,Communication
74,6,2013-03-13 05:14:04,Communication
52,281,2013-03-13 05:43:01,Communication
247,238,2013-03-13 06:05:42,Communication
123,217,2013-03-13 07:38:23,Communication
73,238,2013-03-13 07:43:16,AE
52,248,2013-03-13 08:13:38,Communication
74,6,2013-03-13 08:15:35,Communication
21,238,2013-03-13 08:35:08,Communication
52,248,2013-03-13 08:47:54,Communication
74,6,2013-03-13 09:51:05,Communication
74,6,2013-03-13 10:21:57,Communication
17,281,2013-03-13 10:39:07,Communication
262,217,2013-03-13 10:44:37,Communication
18,281,2013-03-13 10:44:59,Communication
171,217,2013-03-13 10:51:02,Communication
52,248,2013-03-13 10:58:03,Communication
103,281,2013-03-13 11:23:18,Communication
234,176,2013-03-13 11:38:15,Communication
205,281,2013-03-13 11:55:44,Communication
205,281,2013-03-13 12:08:01,Communication
258,176,2013-03-13 12:19:02,Communication
258,176,2013-03-13 12:27:01,Communication
147,248,2013-03-13 12:42:08,Communication
258,176,2013-03-13 12:46:48,Communication
52,248,2013-03-13 12:47:50,Communication
141,248,2013-03-13 13:08:52,Communication
141,281,2013-03-13 13:10:11,Communication
141,238,2013-03-13 13:10:53,Communication
224,217,2013-03-13 13:40:54,Communication
141,18,2013-03-13 13:41:20,AE
15,248,2013-03-13 13:45:36,Communication
137,217,2013-03-13 13:53:05,Communication
258,248,2013-03-13 14:18:53,Communication
258,248,2013-03-13 14:21:19,Communication
258,176,2013-03-13 14:24:17,Communication
29,266,2013-03-13 15:28:03,Communication
279,217,2013-03-13 15:38:12,Communication
29,266,2013-03-13 15:42:51,Communication
29,266,2013-03-13 15:49:10,Communication
29,266,2013-03-13 16:12:43,Communication
149,248,2013-03-13 16:13:53,Communication
125,281,2013-03-13 16:24:46,Communication
29,266,2013-03-13 16:32:26,Communication
29,266,2013-03-13 16:41:33,Communication
29,266,2013-03-13 16:50:31,Communication
83,217,2013-03-13 17:21:17,Communication
149,248,2013-03-13 20:13:15,Communication
228,281,2013-03-13 20:38:08,Communication
67,281,2013-03-13 21:27:53,Communication
165,217,2013-03-13 21:32:08,Communication
72,248,2013-03-13 22:02:42,Communication
152,146,2013-03-13 22:45:53,Communication
84,217,2013-03-13 22:45:58,Communication
118,217,2013-03-13 22:47:57,Communication
257,248,2013-03-13 22:57:28,Communication
75,217,2013-03-13 23:03:21,Communication
57,281,2013-03-13 23:08:51,Communication
262,217,2013-03-14 00:22:18,Communication
161,281,2013-03-14 00:51:20,Communication
170,217,2013-03-14 00:52:04,Communication
74,6,2013-03-14 01:40:34,Communication
74,6,2013-03-14 01:40:34,Communication
132,248,2013-03-14 01:42:53,Communication
260,281,2013-03-14 02:42:25,Communication
74,6,2013-03-14 03:00:20,Communication
176,248,2013-03-14 03:35:33,Communication
57,201,2013-03-14 03:41:50,AE
74,6,2013-03-14 04:03:52,Communication
74,6,2013-03-14 05:29:21,Communication
22,238,2013-03-14 06:30:35,Communication
74,6,2013-03-14 07:34:00,Communication
74,6,2013-03-14 08:02:26,Communication
233,248,2013-03-14 08:17:02,Communication
141,18,2013-03-14 08:22:57,Communication
141,268,2013-03-14 08:24:11,Communication
74,6,2013-03-14 08:29:08,Communication
62,268,2013-03-14 08:45:32,Communication
136,113,2013-03-14 08:51:43,Communication
136,238,2013-03-14 08:57:54,Communication
30,281,2013-03-14 09:15:45,Communication
74,6,2013-03-14 09:37:31,Communication
74,6,2013-03-14 10:17:11,Communication
128,31,2013-03-14 10:35:38,Communication
74,6,2013-03-14 10:56:16,Communication
74,6,2013-03-14 12:05:20,Communication
29,266,2013-03-14 12:15:34,Communication
29,234,2013-03-14 12:16:49,Communication
143,268,2013-03-14 12:18:16,Communication
143,268,2013-03-14 12:35:44,Communication
74,6,2013-03-14 12:46:21,Communication
143,268,2013-03-14 12:49:07,Communication
74,6,2013-03-14 13:07:31,Communication
243,208,2013-03-14 13:17:32,Communication
29,234,2013-03-14 13:27:21,Communication
243,208,2013-03-14 13:30:48,Communication
274,217,2013-03-14 13:41:04,Communication
89,113,2013-03-14 13:49:07,Communication
127,175,2013-03-14 14:36:18,Communication
29,266,2013-03-14 14:42:19,Communication
137,281,2013-03-14 14:50:00,Communication
185,238,2013-03-14 15:01:17,Communication
143,268,2013-03-14 16:52:39,Communication
23,281,2013-03-14 17:06:25,Communication
178,238,2013-03-14 17:09:03,Communication
143,268,2013-03-14 17:37:15,Communication
143,268,2013-03-14 17:37:16,Communication
178,208,2013-03-14 17:44:14,Communication
23,217,2013-03-14 18:06:57,Communication
143,268,2013-03-14 18:11:03,Communication
143,268,2013-03-14 18:14:33,Communication
143,268,2013-03-14 18:21:00,Communication
143,268,2013-03-14 18:35:06,Communication
232,113,2013-03-14 19:29:33,Communication
257,248,2013-03-14 20:16:42,Communication
143,268,2013-03-14 20:26:53,Communication
143,268,2013-03-14 20:26:53,Communication
143,268,2013-03-14 20:27:10,Communication
143,268,2013-03-14 20:27:39,Communication
143,268,2013-03-14 20:27:39,Communication
143,268,2013-03-14 20:27:49,Communication
143,268,2013-03-14 20:27:49,Communication
143,268,2013-03-14 20:28:59,Communication
259,248,2013-03-14 20:50:04,Communication
259,248,2013-03-14 20:51:50,Communication
220,0,2013-03-14 22:16:33,Communication
15,0,2013-03-14 22:29:32,Communication
74,6,2013-03-15 00:48:03,Communication
36,248,2013-03-15 02:31:36,Communication
143,268,2013-03-15 03:10:47,Communication
143,268,2013-03-15 03:29:34,Communication
74,6,2013-03-15 03:31:45,Communication
74,6,2013-03-15 03:31:45,Communication
74,6,2013-03-15 03:51:23,Communication
74,6,2013-03-15 03:55:20,Communication
74,6,2013-03-15 04:25:14,Communication
74,6,2013-03-15 04:25:14,Communication
74,6,2013-03-15 05:17:40,Communication
74,6,2013-03-15 05:17:40,Communication
108,257,2013-03-15 05:32:26,AE
74,6,2013-03-15 06:35:29,Communication
74,6,2013-03-15 06:35:29,Communication
74,6,2013-03-15 07:30:55,Communication
257,248,2013-03-15 08:57:54,Communication
170,268,2013-03-15 09:29:24,Communication
57,238,2013-03-15 10:04:51,Communication
143,268,2013-03-15 10:05:59,Communication
143,268,2013-03-15 10:12:50,Communication
143,268,2013-03-15 10:16:07,Communication
143,268,2013-03-15 10:56:27,Communication
218,176,2013-03-15 11:16:48,Communication
74,6,2013-03-15 12:05:24,Communication
74,6,2013-03-15 12:52:34,Communication
258,268,2013-03-15 13:17:28,Communication
149,248,2013-03-15 13:45:07,Communication
149,248,2013-03-15 13:47:03,Communication
177,167,2013-03-15 14:36:14,Communication
149,248,2013-03-15 14:57:05,Communication
218,248,2013-03-15 15:10:15,Communication
149,248,2013-03-15 15:20:26,Communication
267,217,2013-03-15 15:38:26,Communication
201,238,2013-03-15 15:51:31,Communication
253,248,2013-03-15 15:56:18,Communication
258,140,2013-03-15 18:44:48,Communication
158,238,2013-03-15 19:35:20,Communication
76,268,2013-03-15 22:13:29,Communication
239,248,2013-03-15 22:13:54,Communication
239,248,2013-03-15 22:14:22,AE
239,248,2013-03-15 22:14:41,Communication
239,248,2013-03-15 22:15:02,Communication
239,248,2013-03-15 22:15:36,Communication
239,268,2013-03-15 22:17:51,Communication
239,268,2013-03-15 22:18:09,Communication
76,268,2013-03-15 22:29:19,Communication
76,268,2013-03-15 22:30:19,Communication
76,268,2013-03-15 22:33:37,Communication
247,248,2013-03-15 22:34:29,AE
39,18,2013-03-16 00:06:15,Communication
105,189,2013-03-16 00:18:39,Communication
259,248,2013-03-16 00:34:31,Communication
260,281,2013-03-16 01:41:56,Communication
260,281,2013-03-16 02:16:10,Communication
74,6,2013-03-16 02:32:40,Communication
74,6,2013-03-16 03:24:22,Communication
141,176,2013-03-16 03:43:20,Communication
74,6,2013-03-16 04:41:26,Communication
74,6,2013-03-16 04:41:27,Communication
133,268,2013-03-16 05:20:50,Communication
74,6,2013-03-16 05:40:48,Communication
74,6,2013-03-16 05:40:48,Communication
133,268,2013-03-16 05:57:38,Communication
59,268,2013-03-16 06:58:39,Communication
176,248,2013-03-16 06:58:44,Communication
259,248,2013-03-16 07:00:02,Communication
59,268,2013-03-16 07:00:11,Communication
59,268,2013-03-16 07:00:30,Communication
176,248,2013-03-16 07:01:20,Communication
265,176,2013-03-16 07:02:27,Communication
265,176,2013-03-16 07:04:08,Communication
59,268,2013-03-16 07:06:33,Communication
265,248,2013-03-16 07:23:52,Communication
265,259,2013-03-16 07:26:41,Communication
21,257,2013-03-16 08:56:47,Communication
243,113,2013-03-16 09:59:32,Communication
2,281,2013-03-16 10:24:34,Communication
74,6,2013-03-16 10:48:29,Communication
243,113,2013-03-16 10:56:41,Communication
146,113,2013-03-16 11:17:05,Communication
146,243,2013-03-16 11:17:27,AE
128,40,2013-03-16 11:27:13,Communication
74,6,2013-03-16 12:00:50,Communication
176,248,2013-03-16 12:13:02,Communication
176,248,2013-03-16 12:16:55,Communication
74,6,2013-03-16 12:25:11,Communication
226,281,2013-03-16 13:10:18,Communication
258,277,2013-03-16 14:02:50,Communication
243,277,2013-03-16 14:34:44,Communication
244,277,2013-03-16 14:44:25,Communication
149,113,2013-03-16 15:36:23,Communication
149,113,2013-03-16 15:36:54,Communication
38,268,2013-03-16 16:09:23,Communication
278,277,2013-03-16 18:50:43,Communication
149,248,2013-03-16 20:57:56,Communication
42,268,2013-03-16 22:53:46,Communication
131,113,2013-03-17 00:59:06,Communication
213,248,2013-03-17 01:08:12,Communication
213,248,2013-03-17 01:08:47,Communication
155,226,2013-03-17 02:03:32,AE
74,6,2013-03-17 02:05:06,Communication
2,281,2013-03-17 02:13:45,Communication
109,132,2013-03-17 02:30:02,Communication
74,6,2013-03-17 03:07:58,Communication
74,6,2013-03-17 03:07:58,Communication
74,6,2013-03-17 03:20:24,Communication
74,6,2013-03-17 03:41:36,Communication
74,6,2013-03-17 03:41:37,Communication
74,6,2013-03-17 03:45:14,Communication
116,268,2013-03-17 05:19:46,Communication
74,6,2013-03-17 05:50:55,Communication
74,6,2013-03-17 05:50:55,Communication
74,6,2013-03-17 06:25:57,Communication
7,12,2013-03-17 06:45:00,Communication
7,12,2013-03-17 06:46:57,Communication
7,12,2013-03-17 06:51:38,Communication
74,6,2013-03-17 06:54:54,Communication
74,6,2013-03-17 06:54:54,Communication
132,248,2013-03-17 08:08:33,Communication
143,268,2013-03-17 08:16:20,Communication
132,248,2013-03-17 08:20:40,Communication
116,18,2013-03-17 09:01:24,Communication
74,6,2013-03-17 09:17:03,Communication
74,6,2013-03-17 09:17:04,Communication
74,6,2013-03-17 09:26:39,Communication
21,234,2013-03-17 09:27:53,Communication
31,248,2013-03-17 09:32:56,Communication
74,6,2013-03-17 09:33:45,Communication
74,6,2013-03-17 09:33:45,Communication
74,6,2013-03-17 09:39:23,Communication
257,248,2013-03-17 11:30:48,Communication
74,6,2013-03-17 11:55:06,Communication
242,52,2013-03-17 11:57:35,AE
74,6,2013-03-17 11:59:08,Communication
257,248,2013-03-17 12:02:57,Communication
21,113,2013-03-17 12:16:11,Communication
74,6,2013-03-17 12:56:11,Communication
74,6,2013-03-17 12:56:11,Communication
70,268,2013-03-17 15:05:47,Communication
166,113,2013-03-17 15:13:10,Communication
166,113,2013-03-17 15:13:34,AE
70,248,2013-03-17 16:33:44,Communication
253,21,2013-03-17 17:09:04,Communication
253,113,2013-03-17 17:16:14,Communication
70,171,2013-03-17 17:23:38,Communication
244,155,2013-03-17 17:46:01,Communication
174,248,2013-03-17 19:02:54,Communication
155,244,2013-03-17 19:51:46,Communication
155,244,2013-03-17 19:51:52,Communication
138,248,2013-03-17 20:39:32,Communication
42,268,2013-03-17 21:31:58,Communication
114,86,2013-03-17 22:22:31,Communication
149,248,2013-03-18 00:28:37,Communication
56,248,2013-03-18 01:12:14,Communication
74,6,2013-03-18 02:29:29,Communication
149,0,2013-03-18 02:59:57,Communication
74,6,2013-03-18 03:06:29,Communication
74,6,2013-03-18 03:43:09,Communication
208,248,2013-03-18 03:56:02,Communication
176,113,2013-03-18 04:08:08,Communication
74,6,2013-03-18 04:12:26,Communication
218,113,2013-03-18 04:31:55,Communication
56,113,2013-03-18 04:33:54,Communication
98,113,2013-03-18 04:36:52,Communication
257,248,2013-03-18 04:38:47,Communication
257,248,2013-03-18 05:17:45,Communication
194,270,2013-03-18 05:20:47,AE
145,194,2013-03-18 05:39:25,AE
200,116,2013-03-18 07:58:10,AE
84,268,2013-03-18 08:37:23,AE
152,238,2013-03-18 09:40:27,Communication
74,6,2013-03-18 10:10:56,Communication
74,6,2013-03-18 10:10:56,Communication
74,6,2013-03-18 10:34:00,Communication
74,6,2013-03-18 10:34:00,Communication
153,283,2013-03-18 10:43:07,Communication
74,6,2013-03-18 11:36:53,Communication
127,116,2013-03-18 11:41:53,Communication
127,116,2013-03-18 11:41:59,Communication
127,116,2013-03-18 11:42:03,Communication
74,6,2013-03-18 11:56:07,Communication
74,6,2013-03-18 11:56:07,Communication
74,6,2013-03-18 12:34:40,Communication
74,6,2013-03-18 12:34:40,Communication
74,6,2013-03-18 12:47:31,Communication
74,6,2013-03-18 12:48:04,Communication
74,6,2013-03-18 12:50:02,Communication
74,6,2013-03-18 12:51:33,Communication
143,268,2013-03-18 14:31:12,Communication
125,238,2013-03-18 14:35:03,Communication
244,0,2013-03-18 14:39:19,Communication
143,268,2013-03-18 15:01:47,Communication
143,268,2013-03-18 15:08:46,Communication
143,268,2013-03-18 15:10:09,Communication
250,210,2013-03-18 15:31:26,Communication
250,210,2013-03-18 15:38:21,Communication
250,210,2013-03-18 15:39:51,Communication
247,248,2013-03-18 16:04:49,Communication
17,248,2013-03-18 16:08:36,Communication
163,217,2013-03-18 17:53:13,Communication
163,217,2013-03-18 17:53:21,AE
258,268,2013-03-18 18:00:43,Communication
17,247,2013-03-18 18:14:04,Communication
201,238,2013-03-18 19:02:03,Communication
201,238,2013-03-18 19:02:09,Communication
227,150,2013-03-18 19:44:39,Communication
227,150,2013-03-18 19:44:53,AE
158,238,2013-03-18 19:55:35,Communication
257,248,2013-03-18 21:04:45,Communication
149,0,2013-03-18 21:06:22,Communication
149,113,2013-03-18 21:11:16,Communication
149,0,2013-03-18 21:23:23,Communication
149,0,2013-03-18 21:23:23,Communication
149,0,2013-03-18 21:59:54,Communication
148,248,2013-03-18 22:29:39,Communication
105,189,2013-03-18 23:25:02,Communication
218,149,2013-03-18 23:42:21,Communication
158,238,2013-03-18 23:42:44,Communication
40,176,2013-03-19 01:08:13,Communication
201,158,2013-03-19 01:56:34,AE
146,18,2013-03-19 02:12:18,Communication
74,6,2013-03-19 02:43:16,Communication
74,6,2013-03-19 02:43:16,Communication
159,268,2013-03-19 04:05:53,Communication
141,248,2013-03-19 04:37:58,Communication
250,210,2013-03-19 04:50:54,Communication
143,238,2013-03-19 04:53:55,AE
74,6,2013-03-19 05:33:58,Communication
74,6,2013-03-19 05:33:59,Communication
74,6,2013-03-19 05:50:33,Communication
74,6,2013-03-19 06:45:49,Communication
158,201,2013-03-19 07:31:21,AE
245,238,2013-03-19 08:26:32,Communication
266,29,2013-03-19 08:30:00,Communication
74,6,2013-03-19 08:45:47,Communication
74,6,2013-03-19 09:45:57,Communication
21,248,2013-03-19 10:01:19,Communication
190,189,2013-03-19 10:40:02,Communication
39,268,2013-03-19 10:42:11,Communication
21,248,2013-03-19 10:56:24,Communication
129,248,2013-03-19 11:10:08,AE
103,268,2013-03-19 11:34:06,Communication
