item.u,item.v,item.t,item.T
61,64,2008-11-04 06:46:42,Communication
60,0,2008-11-04 06:59:46,Communication
63,43,2008-11-04 07:17:54,Communication
60,0,2008-11-04 07:20:17,Communication
63,43,2008-11-04 07:23:04,Communication
60,0,2008-11-04 07:44:40,Communication
60,0,2008-11-04 07:46:17,Communication
63,43,2008-11-04 07:48:57,Communication
60,0,2008-11-04 08:20:17,Communication
0,60,2008-11-04 08:40:17,Communication
60,0,2008-11-04 08:45:11,Communication
60,0,2008-11-04 08:45:15,Communication
0,60,2008-11-04 08:46:16,Communication
61,64,2008-11-04 08:46:52,Communication
56,51,2008-11-04 09:02:49,Communication
0,60,2008-11-04 09:40:17,Communication
60,0,2008-11-04 09:45:11,Communication
60,0,2008-11-04 09:45:15,Communication
0,60,2008-11-04 09:46:16,Communication
60,0,2008-11-04 09:48:26,Communication
60,0,2008-11-04 09:48:30,Communication
60,0,2008-11-04 10:48:26,Communication
60,0,2008-11-04 10:48:30,Communication
56,51,2008-11-04 11:02:49,Communication
60,0,2008-11-04 11:45:11,Communication
60,0,2008-11-04 11:45:15,Communication
56,51,2008-11-04 12:02:49,Communication
60,0,2008-11-04 12:42:40,Communication
60,0,2008-11-04 12:45:11,Communication
60,0,2008-11-04 12:45:15,Communication
60,0,2008-11-04 12:46:59,Communication
60,0,2008-11-04 12:48:26,Communication
60,0,2008-11-04 12:48:30,Communication
60,0,2008-11-04 12:54:30,Communication
32,55,2008-11-04 13:14:56,Communication
60,0,2008-11-04 13:42:40,Communication
0,60,2008-11-04 13:45:14,Communication
56,51,2008-11-04 13:46:59,Communication
0,60,2008-11-04 13:46:59,Communication
60,0,2008-11-04 13:48:26,Communication
60,0,2008-11-04 13:48:30,Communication
60,0,2008-11-04 13:54:30,Communication
0,60,2008-11-04 14:45:14,Communication
60,0,2008-11-04 14:46:59,Communication
0,60,2008-11-04 14:46:59,Communication
56,51,2008-11-04 14:47:37,Communication
0,60,2008-11-04 14:48:29,Communication
0,60,2008-11-04 14:54:29,Communication
60,0,2008-11-04 15:32:24,Communication
60,0,2008-11-04 15:42:40,Communication
60,0,2008-11-04 15:43:36,Communication
56,51,2008-11-04 15:46:59,Communication
60,0,2008-11-04 15:46:59,Communication
0,60,2008-11-04 15:48:29,Communication
0,60,2008-11-04 15:54:29,Communication
60,0,2008-11-04 15:54:30,Communication
17,25,2008-11-04 15:59:30,Communication
32,55,2008-11-04 16:14:56,Communication
60,0,2008-11-04 16:32:24,Communication
60,0,2008-11-04 16:42:40,Communication
60,0,2008-11-04 16:43:36,Communication
56,51,2008-11-04 16:46:59,Communication
56,51,2008-11-04 16:47:37,Communication
60,0,2008-11-04 16:54:30,Communication
0,60,2008-11-04 16:57:33,Communication
56,51,2008-11-04 17:47:37,Communication
66,5,2008-11-04 18:03:25,Communication
28,67,2008-11-04 18:08:41,Communication
60,0,2008-11-04 18:32:24,Communication
60,0,2008-11-04 18:41:11,Communication
0,60,2008-11-04 18:42:32,Communication
0,60,2008-11-04 18:43:35,Communication
60,0,2008-11-04 18:43:36,Communication
22,50,2008-11-04 19:09:31,Communication
60,0,2008-11-04 19:32:24,Communication
14,59,2008-11-04 19:38:46,Communication
60,0,2008-11-04 19:41:11,Communication
60,0,2008-11-04 19:43:36,Communication
32,55,2008-11-04 21:05:50,Communication
60,0,2008-11-04 21:08:52,Communication
0,60,2008-11-04 21:08:52,Communication
32,55,2008-11-04 21:13:43,Communication
0,60,2008-11-04 21:31:51,Communication
0,60,2008-11-04 21:32:21,Communication
0,60,2008-11-04 21:41:10,Communication
60,0,2008-11-04 21:41:11,Communication
60,0,2008-11-04 21:51:53,Communication
63,43,2008-11-04 22:38:24,Communication
60,0,2008-11-04 22:41:11,Communication
63,43,2008-11-04 22:43:36,Communication
23,57,2008-11-04 23:01:14,Communication
60,0,2008-11-04 23:07:33,Communication
60,0,2008-11-04 23:12:44,Communication
60,0,2008-11-04 23:17:57,Communication
60,0,2008-11-04 23:23:08,Communication
60,0,2008-11-04 23:33:31,Communication
60,0,2008-11-04 23:38:44,Communication
60,0,2008-11-04 23:43:56,Communication
60,0,2008-11-04 23:49:07,Communication
60,0,2008-11-04 23:54:18,Communication
60,0,2008-11-04 23:59:32,Communication
60,0,2008-11-05 00:04:43,Communication
60,0,2008-11-05 00:09:54,Communication
60,0,2008-11-05 00:15:05,Communication
60,0,2008-11-05 00:20:19,Communication
60,0,2008-11-05 00:25:30,Communication
60,0,2008-11-05 00:30:41,Communication
60,0,2008-11-05 00:35:52,Communication
60,0,2008-11-05 00:41:06,Communication
60,0,2008-11-05 00:46:17,Communication
60,0,2008-11-05 00:51:28,Communication
60,0,2008-11-05 00:56:39,Communication
60,0,2008-11-05 01:01:53,Communication
60,0,2008-11-05 01:07:04,Communication
60,0,2008-11-05 01:12:15,Communication
60,0,2008-11-05 01:17:26,Communication
60,0,2008-11-05 01:22:40,Communication
60,0,2008-11-05 01:27:51,Communication
60,0,2008-11-05 01:33:02,Communication
60,0,2008-11-05 01:38:14,Communication
60,0,2008-11-05 01:43:27,Communication
60,0,2008-11-05 01:48:38,Communication
4,44,2008-11-05 01:49:35,Communication
60,0,2008-11-05 01:53:50,Communication
60,0,2008-11-05 01:59:01,Communication
60,0,2008-11-05 02:04:14,Communication
60,0,2008-11-05 02:09:26,Communication
60,0,2008-11-05 02:14:37,Communication
60,0,2008-11-05 02:19:48,Communication
60,0,2008-11-05 02:25:01,Communication
60,0,2008-11-05 02:30:13,Communication
60,0,2008-11-05 02:35:24,Communication
60,0,2008-11-05 02:40:35,Communication
60,0,2008-11-05 02:45:48,Communication
60,0,2008-11-05 02:51:00,Communication
60,0,2008-11-05 02:56:11,Communication
60,0,2008-11-05 03:01:22,Communication
60,0,2008-11-05 03:06:36,Communication
60,0,2008-11-05 03:11:47,Communication
60,0,2008-11-05 03:16:58,Communication
60,0,2008-11-05 03:22:09,Communication
60,0,2008-11-05 03:27:23,Communication
60,0,2008-11-05 03:32:34,Communication
60,0,2008-11-05 03:37:45,Communication
60,0,2008-11-05 03:42:56,Communication
60,0,2008-11-05 03:48:10,Communication
60,0,2008-11-05 03:53:21,Communication
60,0,2008-11-05 03:58:32,Communication
17,71,2008-11-05 04:02:55,Communication
60,0,2008-11-05 04:03:43,Communication
60,0,2008-11-05 04:08:57,Communication
60,0,2008-11-05 04:14:08,Communication
60,0,2008-11-05 04:24:30,Communication
60,0,2008-11-05 04:29:44,Communication
51,6,2008-11-05 04:34:07,Communication
3,6,2008-11-05 04:34:07,Communication
3,6,2008-11-05 04:34:50,Communication
51,6,2008-11-05 04:34:50,Communication
60,0,2008-11-05 04:34:55,Communication
60,0,2008-11-05 04:40:06,Communication
60,0,2008-11-05 04:45:17,Communication
60,0,2008-11-05 04:50:31,Communication
15,10,2008-11-05 04:54:19,Communication
60,0,2008-11-05 04:55:42,Communication
60,0,2008-11-05 05:00:53,Communication
60,0,2008-11-05 05:06:04,Communication
60,0,2008-11-05 05:11:18,Communication
60,0,2008-11-05 05:16:29,Communication
60,0,2008-11-05 05:21:40,Communication
23,57,2008-11-05 05:26:45,Communication
60,0,2008-11-05 05:26:51,Communication
60,0,2008-11-05 05:37:16,Communication
60,0,2008-11-05 05:42:27,Communication
60,0,2008-11-05 05:47:38,Communication
60,0,2008-11-05 05:52:52,Communication
60,0,2008-11-05 05:58:03,Communication
60,0,2008-11-05 06:03:14,Communication
60,0,2008-11-05 06:08:25,Communication
60,0,2008-11-05 06:13:39,Communication
60,0,2008-11-05 06:18:50,Communication
60,0,2008-11-05 06:24:01,Communication
23,57,2008-11-05 06:27:21,Communication
60,0,2008-11-05 06:29:12,Communication
23,57,2008-11-05 06:30:21,Communication
60,0,2008-11-05 06:39:37,Communication
60,0,2008-11-05 06:44:48,Communication
60,0,2008-11-05 06:49:59,Communication
60,0,2008-11-05 06:55:12,Communication
60,0,2008-11-05 07:00:24,Communication
60,0,2008-11-05 07:15:14,Communication
23,57,2008-11-05 13:20:26,Communication
23,57,2008-11-05 14:20:26,Communication
23,57,2008-11-05 16:19:36,Communication
23,57,2008-11-05 17:19:36,Communication
17,71,2008-11-05 18:16:36,Communication
60,0,2008-11-05 18:27:27,Communication
17,71,2008-11-05 18:34:10,Communication
4,44,2008-11-05 18:38:54,Communication
20,35,2008-11-05 19:25:08,Communication
60,0,2008-11-05 20:27:27,Communication
0,60,2008-11-05 20:27:27,Communication
23,57,2008-11-05 21:10:55,Communication
60,0,2008-11-05 21:27:27,Communication
51,6,2008-11-05 22:50:03,Communication
3,6,2008-11-05 22:50:03,Communication
51,6,2008-11-05 23:01:34,Communication
3,6,2008-11-05 23:01:34,Communication
51,6,2008-11-05 23:02:25,Communication
3,6,2008-11-05 23:02:25,Communication
3,6,2008-11-05 23:02:27,Communication
51,6,2008-11-05 23:02:27,Communication
51,6,2008-11-05 23:02:37,Communication
3,6,2008-11-05 23:02:37,Communication
3,6,2008-11-05 23:03:49,Communication
51,6,2008-11-05 23:03:49,Communication
20,26,2008-11-06 00:01:34,Communication
20,62,2008-11-06 00:02:34,Communication
23,57,2008-11-06 01:16:04,Communication
60,0,2008-11-06 01:21:58,Communication
60,0,2008-11-06 01:24:25,Communication
23,57,2008-11-06 01:26:53,Communication
60,0,2008-11-06 01:29:35,Communication
23,57,2008-11-06 01:34:09,Communication
60,0,2008-11-06 01:39:00,Communication
23,57,2008-11-06 01:51:25,Communication
60,0,2008-11-06 01:51:38,Communication
60,0,2008-11-06 03:37:04,Communication
0,60,2008-11-06 03:37:19,Communication
3,6,2008-11-06 04:02:55,Communication
51,6,2008-11-06 04:02:55,Communication
3,6,2008-11-06 04:41:32,Communication
51,6,2008-11-06 04:41:32,Communication
3,6,2008-11-06 04:42:13,Communication
51,6,2008-11-06 04:42:13,Communication
23,57,2008-11-06 04:43:13,Communication
23,57,2008-11-06 04:43:31,Communication
50,11,2008-11-06 05:08:29,Communication
23,57,2008-11-06 06:54:27,Communication
23,57,2008-11-06 07:54:27,Communication
23,57,2008-11-06 09:55:27,Communication
23,57,2008-11-06 10:55:27,Communication
15,10,2008-11-06 15:48:56,Communication
23,57,2008-11-06 18:33:36,Communication
60,0,2008-11-06 20:23:45,Communication
60,0,2008-11-06 20:29:52,Communication
20,62,2008-11-06 21:05:26,Communication
60,0,2008-11-06 21:23:45,Communication
23,57,2008-11-06 22:11:47,Communication
23,57,2008-11-06 22:17:09,Communication
53,61,2008-11-06 22:23:00,Communication
69,42,2008-11-06 22:56:19,Communication
42,69,2008-11-06 22:56:45,Communication
60,0,2008-11-06 23:00:19,Communication
60,0,2008-11-06 23:01:33,Communication
60,0,2008-11-06 23:03:49,Communication
60,0,2008-11-06 23:11:45,Communication
60,0,2008-11-06 23:14:57,Communication
67,61,2008-11-06 23:16:51,Communication
61,67,2008-11-06 23:16:51,Communication
61,67,2008-11-06 23:21:26,Communication
67,61,2008-11-06 23:21:32,Communication
61,53,2008-11-06 23:22:07,Communication
0,60,2008-11-06 23:23:44,Communication
60,0,2008-11-06 23:23:45,Communication
51,6,2008-11-06 23:45:53,Communication
3,6,2008-11-06 23:45:53,Communication
3,6,2008-11-06 23:46:33,Communication
51,6,2008-11-06 23:46:33,Communication
3,6,2008-11-06 23:53:28,Communication
51,6,2008-11-06 23:53:28,Communication
51,6,2008-11-06 23:54:17,Communication
3,6,2008-11-06 23:54:17,Communication
3,6,2008-11-06 23:54:54,Communication
51,6,2008-11-06 23:54:54,Communication
20,62,2008-11-07 00:05:28,Communication
20,62,2008-11-07 00:06:26,Communication
20,62,2008-11-07 00:07:20,Communication
70,43,2008-11-07 00:11:45,Communication
70,76,2008-11-07 00:11:45,Communication
70,76,2008-11-07 00:11:56,Communication
60,0,2008-11-07 00:23:45,Communication
20,62,2008-11-07 00:24:46,Communication
20,62,2008-11-07 00:25:25,Communication
15,10,2008-11-07 00:55:17,Communication
43,70,2008-11-07 00:59:25,Communication
70,43,2008-11-07 00:59:31,Communication
18,64,2008-11-07 01:13:28,Communication
60,0,2008-11-07 01:45:05,Communication
53,67,2008-11-07 02:30:33,Communication
53,61,2008-11-07 02:51:47,Communication
67,53,2008-11-07 03:30:12,Communication
61,53,2008-11-07 03:51:00,Communication
13,73,2008-11-07 04:36:35,Communication
60,0,2008-11-07 07:06:31,Communication
60,0,2008-11-07 13:52:26,Communication
60,0,2008-11-07 14:52:26,Communication
60,0,2008-11-07 14:54:31,Communication
44,13,2008-11-07 15:47:10,Communication
20,26,2008-11-07 16:06:17,Communication
26,20,2008-11-07 16:06:20,Communication
60,0,2008-11-07 16:52:26,Communication
0,60,2008-11-07 16:54:29,Communication
60,0,2008-11-07 16:54:31,Communication
20,26,2008-11-07 17:00:28,Communication
26,20,2008-11-07 17:00:36,Communication
60,0,2008-11-07 17:52:26,Communication
60,0,2008-11-07 17:54:31,Communication
60,0,2008-11-07 18:09:04,Communication
25,64,2008-11-07 19:13:37,Communication
25,64,2008-11-07 20:00:10,Communication
25,64,2008-11-07 20:14:48,Communication
25,64,2008-11-07 20:15:12,Communication
25,64,2008-11-07 20:15:25,Communication
7,69,2008-11-07 20:52:39,Communication
69,7,2008-11-07 20:52:49,Communication
7,69,2008-11-07 21:17:30,Communication
69,7,2008-11-07 21:17:38,Communication
54,24,2008-11-07 21:20:24,Communication
70,76,2008-11-07 21:39:21,Communication
60,0,2008-11-07 21:58:57,Communication
68,34,2008-11-07 22:55:47,Communication
60,0,2008-11-07 23:50:10,Communication
60,0,2008-11-07 23:52:11,Communication
60,0,2008-11-08 00:03:39,Communication
19,29,2008-11-08 00:56:41,Communication
29,19,2008-11-08 00:57:08,Communication
51,6,2008-11-08 03:49:28,Communication
3,6,2008-11-08 03:49:28,Communication
15,10,2008-11-08 03:50:36,Communication
3,6,2008-11-08 04:04:28,Communication
51,6,2008-11-08 04:04:28,Communication
15,10,2008-11-08 04:05:48,Communication
70,76,2008-11-08 04:47:01,Communication
25,64,2008-11-08 05:05:12,Communication
15,10,2008-11-08 06:22:46,Communication
8,49,2008-11-08 06:54:33,Communication
8,49,2008-11-08 06:54:53,Communication
60,0,2008-11-08 10:29:34,Communication
60,0,2008-11-08 14:57:33,Communication
47,17,2008-11-08 15:34:18,Communication
17,47,2008-11-08 15:34:57,Communication
63,43,2008-11-08 15:54:30,Communication
60,0,2008-11-08 16:57:33,Communication
60,0,2008-11-08 17:57:33,Communication
60,0,2008-11-08 18:55:40,Communication
71,17,2008-11-08 19:10:10,Communication
17,71,2008-11-08 19:10:21,Communication
71,17,2008-11-08 19:30:30,Communication
17,71,2008-11-08 19:30:41,Communication
71,17,2008-11-08 19:33:17,Communication
17,71,2008-11-08 19:33:25,Communication
28,75,2008-11-08 19:44:54,Communication
60,0,2008-11-08 19:51:44,Communication
47,14,2008-11-08 19:53:17,Communication
14,47,2008-11-08 19:53:17,Communication
60,0,2008-11-08 20:28:38,Communication
60,0,2008-11-08 20:33:49,Communication
60,0,2008-11-08 20:39:00,Communication
60,0,2008-11-08 20:44:12,Communication
60,0,2008-11-08 20:49:23,Communication
60,0,2008-11-08 20:54:33,Communication
60,0,2008-11-08 20:59:43,Communication
20,3,2008-11-08 21:00:00,Communication
51,20,2008-11-08 21:00:06,Communication
3,20,2008-11-08 21:00:06,Communication
3,20,2008-11-08 21:00:28,Communication
51,20,2008-11-08 21:00:28,Communication
20,3,2008-11-08 21:00:29,Communication
60,0,2008-11-08 21:04:56,Communication
60,0,2008-11-08 21:10:06,Communication
60,0,2008-11-08 21:15:16,Communication
60,0,2008-11-08 21:20:27,Communication
60,0,2008-11-08 21:25:39,Communication
60,0,2008-11-08 21:30:49,Communication
60,0,2008-11-08 21:35:59,Communication
60,0,2008-11-08 21:39:24,Communication
60,0,2008-11-08 21:41:10,Communication
60,0,2008-11-08 21:46:22,Communication
23,57,2008-11-08 21:49:00,Communication
23,57,2008-11-08 21:49:31,Communication
60,0,2008-11-08 21:51:32,Communication
60,0,2008-11-08 21:56:43,Communication
60,0,2008-11-08 22:01:27,Communication
60,0,2008-11-08 22:01:53,Communication
60,0,2008-11-08 22:07:06,Communication
60,0,2008-11-08 22:12:16,Communication
60,0,2008-11-08 22:17:26,Communication
60,0,2008-11-08 22:22:37,Communication
60,0,2008-11-08 22:27:49,Communication
60,0,2008-11-08 22:32:59,Communication
60,0,2008-11-08 22:38:10,Communication
45,76,2008-11-08 22:40:19,Communication
60,0,2008-11-08 22:43:20,Communication
60,0,2008-11-08 22:46:27,Communication
60,0,2008-11-08 22:48:32,Communication
60,0,2008-11-08 22:53:43,Communication
60,0,2008-11-08 22:58:53,Communication
60,0,2008-11-08 23:04:03,Communication
60,0,2008-11-08 23:09:16,Communication
60,0,2008-11-08 23:14:26,Communication
60,0,2008-11-08 23:19:36,Communication
60,0,2008-11-08 23:24:47,Communication
60,0,2008-11-08 23:29:59,Communication
17,66,2008-11-08 23:34:48,Communication
60,0,2008-11-08 23:35:09,Communication
18,17,2008-11-08 23:35:12,Communication
17,18,2008-11-08 23:35:25,Communication
9,18,2008-11-08 23:36:35,Communication
60,0,2008-11-08 23:40:20,Communication
60,0,2008-11-08 23:45:30,Communication
60,0,2008-11-08 23:50:42,Communication
60,0,2008-11-08 23:55:53,Communication
60,0,2008-11-09 00:01:03,Communication
60,0,2008-11-09 00:06:13,Communication
60,0,2008-11-09 00:11:26,Communication
60,0,2008-11-09 00:16:36,Communication
60,0,2008-11-09 00:21:46,Communication
60,0,2008-11-09 00:26:57,Communication
63,43,2008-11-09 00:29:19,Communication
60,0,2008-11-09 00:32:09,Communication
18,43,2008-11-09 00:33:15,Communication
43,18,2008-11-09 00:33:37,Communication
60,0,2008-11-09 00:37:19,Communication
60,0,2008-11-09 00:42:30,Communication
60,0,2008-11-09 00:47:40,Communication
60,0,2008-11-09 00:52:53,Communication
25,64,2008-11-09 00:54:35,Communication
60,0,2008-11-09 00:58:03,Communication
60,0,2008-11-09 01:03:13,Communication
60,0,2008-11-09 01:08:23,Communication
60,0,2008-11-09 01:13:36,Communication
60,0,2008-11-09 01:18:46,Communication
60,0,2008-11-09 01:23:57,Communication
60,0,2008-11-09 01:29:07,Communication
60,0,2008-11-09 01:34:20,Communication
60,0,2008-11-09 01:39:30,Communication
60,0,2008-11-09 01:44:40,Communication
60,0,2008-11-09 01:49:50,Communication
60,0,2008-11-09 01:55:03,Communication
60,0,2008-11-09 02:00:13,Communication
60,0,2008-11-09 02:05:23,Communication
60,0,2008-11-09 02:10:34,Communication
60,0,2008-11-09 02:15:46,Communication
60,0,2008-11-09 02:20:57,Communication
60,0,2008-11-09 02:26:07,Communication
60,0,2008-11-09 02:31:17,Communication
60,0,2008-11-09 02:36:30,Communication
60,0,2008-11-09 02:41:40,Communication
60,0,2008-11-09 02:46:50,Communication
60,0,2008-11-09 02:52:00,Communication
60,0,2008-11-09 02:57:13,Communication
60,0,2008-11-09 03:02:23,Communication
60,0,2008-11-09 03:07:34,Communication
71,17,2008-11-09 03:10:07,Communication
17,71,2008-11-09 03:10:33,Communication
71,17,2008-11-09 03:10:45,Communication
17,71,2008-11-09 03:10:53,Communication
60,0,2008-11-09 03:12:44,Communication
60,0,2008-11-09 03:17:56,Communication
60,0,2008-11-09 03:23:07,Communication
60,0,2008-11-09 03:28:17,Communication
60,0,2008-11-09 03:33:27,Communication
60,0,2008-11-09 03:38:40,Communication
60,0,2008-11-09 03:43:50,Communication
60,0,2008-11-09 03:49:00,Communication
60,0,2008-11-09 03:54:11,Communication
60,0,2008-11-09 03:59:23,Communication
63,43,2008-11-09 04:01:40,Communication
60,0,2008-11-09 04:04:33,Communication
60,0,2008-11-09 04:09:44,Communication
60,0,2008-11-09 04:14:54,Communication
60,0,2008-11-09 04:20:06,Communication
60,0,2008-11-09 04:25:17,Communication
60,0,2008-11-09 04:30:27,Communication
60,0,2008-11-09 04:35:37,Communication
60,0,2008-11-09 04:40:50,Communication
60,0,2008-11-09 04:46:00,Communication
60,0,2008-11-09 04:51:10,Communication
15,10,2008-11-09 04:55:33,Communication
60,0,2008-11-09 04:56:21,Communication
60,0,2008-11-09 05:01:33,Communication
60,0,2008-11-09 05:06:43,Communication
60,0,2008-11-09 05:11:54,Communication
15,10,2008-11-09 05:12:20,Communication
63,43,2008-11-09 05:14:09,Communication
60,0,2008-11-09 05:17:04,Communication
60,0,2008-11-09 05:22:17,Communication
60,0,2008-11-09 05:27:27,Communication
60,0,2008-11-09 05:32:37,Communication
60,0,2008-11-09 05:37:47,Communication
63,43,2008-11-09 05:40:02,Communication
60,0,2008-11-09 05:43:00,Communication
60,0,2008-11-09 05:48:10,Communication
54,11,2008-11-09 05:48:32,Communication
60,0,2008-11-09 05:53:21,Communication
60,0,2008-11-09 05:58:31,Communication
63,43,2008-11-09 06:00:45,Communication
60,0,2008-11-09 06:03:43,Communication
60,0,2008-11-09 06:08:54,Communication
14,47,2008-11-09 06:13:00,Communication
60,0,2008-11-09 06:14:04,Communication
60,0,2008-11-09 06:19:14,Communication
60,0,2008-11-09 06:24:27,Communication
60,0,2008-11-09 06:29:37,Communication
60,0,2008-11-09 06:34:47,Communication
60,0,2008-11-09 06:39:58,Communication
60,0,2008-11-09 06:45:10,Communication
60,0,2008-11-09 06:50:20,Communication
63,43,2008-11-09 06:52:33,Communication
60,0,2008-11-09 06:55:31,Communication
60,0,2008-11-09 07:00:41,Communication
60,0,2008-11-09 07:05:54,Communication
60,0,2008-11-09 07:11:04,Communication
60,0,2008-11-09 07:16:14,Communication
63,43,2008-11-09 07:18:26,Communication
60,0,2008-11-09 07:21:24,Communication
63,43,2008-11-09 07:23:36,Communication
60,0,2008-11-09 07:26:37,Communication
60,0,2008-11-09 07:31:47,Communication
63,43,2008-11-09 07:33:58,Communication
60,0,2008-11-09 07:36:58,Communication
60,0,2008-11-09 07:42:08,Communication
60,0,2008-11-09 07:47:20,Communication
60,0,2008-11-09 07:52:31,Communication
60,0,2008-11-09 07:57:41,Communication
60,0,2008-11-09 08:02:51,Communication
60,0,2008-11-09 08:08:04,Communication
60,0,2008-11-09 08:13:14,Communication
63,43,2008-11-09 08:15:23,Communication
60,0,2008-11-09 08:18:24,Communication
60,0,2008-11-09 08:23:35,Communication
60,0,2008-11-09 08:28:47,Communication
60,0,2008-11-09 08:33:58,Communication
60,0,2008-11-09 08:39:08,Communication
60,0,2008-11-09 08:44:18,Communication
63,43,2008-11-09 08:46:26,Communication
60,0,2008-11-09 08:49:31,Communication
63,43,2008-11-09 08:51:38,Communication
60,0,2008-11-09 08:54:41,Communication
60,0,2008-11-09 08:59:51,Communication
60,0,2008-11-09 09:05:02,Communication
60,0,2008-11-09 09:10:14,Communication
60,0,2008-11-09 09:15:24,Communication
60,0,2008-11-09 09:20:35,Communication
63,43,2008-11-09 09:22:41,Communication
60,0,2008-11-09 09:25:45,Communication
60,0,2008-11-09 09:30:57,Communication
60,0,2008-11-09 09:36:08,Communication
60,0,2008-11-09 09:41:18,Communication
60,0,2008-11-09 09:46:28,Communication
63,43,2008-11-09 09:48:34,Communication
60,0,2008-11-09 09:51:42,Communication
63,43,2008-11-09 09:53:46,Communication
60,0,2008-11-09 09:56:53,Communication
60,0,2008-11-09 10:02:04,Communication
60,0,2008-11-09 10:07:16,Communication
60,0,2008-11-09 12:00:02,Communication
51,6,2008-11-09 12:24:27,Communication
3,6,2008-11-09 12:24:27,Communication
3,6,2008-11-09 13:24:27,Communication
51,3,2008-11-09 13:24:27,Communication
51,6,2008-11-09 13:24:27,Communication
3,6,2008-11-09 14:24:27,Communication
51,6,2008-11-09 14:33:12,Communication
3,6,2008-11-09 14:33:12,Communication
51,6,2008-11-09 14:33:30,Communication
3,6,2008-11-09 14:33:30,Communication
51,6,2008-11-09 15:33:12,Communication
3,6,2008-11-09 15:33:12,Communication
51,6,2008-11-09 15:33:30,Communication
3,6,2008-11-09 15:33:30,Communication
60,0,2008-11-09 15:45:50,Communication
3,6,2008-11-09 16:33:12,Communication
3,6,2008-11-09 16:33:30,Communication
60,0,2008-11-09 16:45:50,Communication
7,69,2008-11-09 17:02:50,Communication
51,6,2008-11-09 18:04:14,Communication
3,6,2008-11-09 18:04:14,Communication
3,6,2008-11-09 18:17:47,Communication
51,6,2008-11-09 18:17:47,Communication
3,6,2008-11-09 18:18:43,Communication
51,6,2008-11-09 18:18:43,Communication
51,6,2008-11-09 18:19:19,Communication
3,6,2008-11-09 18:19:19,Communication
51,6,2008-11-09 18:19:55,Communication
3,6,2008-11-09 18:19:55,Communication
3,6,2008-11-09 18:20:14,Communication
51,6,2008-11-09 18:20:14,Communication
3,6,2008-11-09 18:20:36,Communication
51,6,2008-11-09 18:20:36,Communication
51,6,2008-11-09 18:20:57,Communication
3,6,2008-11-09 18:20:57,Communication
51,6,2008-11-09 18:21:14,Communication
3,6,2008-11-09 18:21:14,Communication
51,6,2008-11-09 18:21:57,Communication
3,6,2008-11-09 18:21:57,Communication
3,6,2008-11-09 18:27:55,Communication
51,6,2008-11-09 18:27:55,Communication
60,0,2008-11-09 18:45:50,Communication
51,6,2008-11-09 18:45:56,Communication
3,6,2008-11-09 18:45:56,Communication
3,6,2008-11-09 18:46:12,Communication
3,6,2008-11-09 18:46:36,Communication
51,6,2008-11-09 18:46:36,Communication
51,6,2008-11-09 18:47:12,Communication
3,6,2008-11-09 18:47:12,Communication
53,61,2008-11-09 19:39:55,Communication
60,0,2008-11-09 19:44:42,Communication
60,0,2008-11-09 19:45:50,Communication
61,53,2008-11-09 20:38:46,Communication
53,61,2008-11-09 21:36:12,Communication
60,0,2008-11-09 21:44:42,Communication
0,60,2008-11-09 21:45:50,Communication
51,6,2008-11-09 22:03:15,Communication
3,6,2008-11-09 22:03:15,Communication
13,64,2008-11-09 22:27:03,Communication
61,53,2008-11-09 22:35:09,Communication
60,0,2008-11-09 22:44:42,Communication
23,57,2008-11-09 23:12:40,Communication
51,6,2008-11-10 00:11:14,Communication
3,6,2008-11-10 00:11:14,Communication
23,57,2008-11-10 00:12:40,Communication
23,57,2008-11-10 01:01:11,Communication
50,66,2008-11-10 01:40:03,Communication
66,50,2008-11-10 01:40:04,Communication
66,50,2008-11-10 01:40:35,Communication
50,66,2008-11-10 01:41:04,Communication
66,50,2008-11-10 01:41:43,Communication
50,66,2008-11-10 01:42:16,Communication
14,66,2008-11-10 03:12:12,Communication
66,14,2008-11-10 03:12:13,Communication
43,13,2008-11-10 03:59:41,Communication
13,43,2008-11-10 04:00:03,Communication
13,43,2008-11-10 04:00:50,Communication
23,57,2008-11-10 04:03:07,Communication
54,11,2008-11-10 04:23:14,Communication
23,57,2008-11-10 04:25:44,Communication
69,42,2008-11-10 04:33:10,Communication
42,69,2008-11-10 04:33:23,Communication
42,69,2008-11-10 04:34:08,Communication
69,42,2008-11-10 04:34:11,Communication
17,66,2008-11-10 04:40:00,Communication
66,17,2008-11-10 04:40:02,Communication
47,17,2008-11-10 04:43:23,Communication
17,47,2008-11-10 04:43:42,Communication
9,64,2008-11-10 05:55:31,Communication
9,64,2008-11-10 06:05:27,Communication
60,0,2008-11-10 09:22:22,Communication
60,0,2008-11-10 10:22:22,Communication
60,0,2008-11-10 12:22:22,Communication
60,0,2008-11-10 12:24:23,Communication
61,64,2008-11-10 13:11:21,Communication
60,0,2008-11-10 13:22:22,Communication
60,0,2008-11-10 13:24:23,Communication
60,0,2008-11-10 14:08:06,Communication
60,0,2008-11-10 14:36:07,Communication
45,43,2008-11-10 14:52:35,Communication
0,60,2008-11-10 15:22:21,Communication
60,0,2008-11-10 15:24:23,Communication
0,60,2008-11-10 15:24:24,Communication
60,0,2008-11-10 16:24:23,Communication
60,0,2008-11-10 16:36:07,Communication
42,69,2008-11-10 17:02:49,Communication
69,42,2008-11-10 17:02:50,Communication
60,0,2008-11-10 17:36:07,Communication
