item.u,item.v,item.t,item.T
32,12682,1098149222,Communication
4,1803,1098149364,Communication
66,21679,1098149422,Communication
66,21692,1098149570,Communication
24605,79,1098150620,Communication
76,24163,1098151171,Communication
76,24164,1098151219,Communication
36,13377,1098152198,Communication
33,12976,1098152257,Communication
11443,30,1098152335,Communication
42,15602,1098153069,Communication
38,13503,1098153071,Communication
19301,58,1098153672,Communication
66,21684,1098153889,Communication
21786,66,1098153924,Communication
30,11389,1098155057,Communication
30,96,1098155337,Communication
11389,30,1098155378,Communication
39,14074,1098155421,Communication
39,14074,1098155476,Communication
39,14074,1098155580,Communication
39,14084,1098155610,Communication
60,20319,1098155758,Communication
21787,66,1098155827,Communication
14153,39,1098156083,Communication
38,7673,1098158547,Communication
20319,60,1098158800,Communication
20319,60,1098158829,Communication
38,13513,1098159046,Communication
60,20319,1098159341,Communication
14154,39,1098159686,Communication
24165,76,1098159688,Communication
32,12680,1098160381,Communication
13503,38,1098160413,Communication
38,13503,1098161066,Communication
58,19306,1098161212,Communication
13503,38,1098161581,Communication
59,15963,1098163159,Communication
36,13391,1098163849,Communication
21788,66,1098163860,Communication
59,15963,1098164010,Communication
15963,59,1098164175,Communication
13391,36,1098164190,Communication
74,23781,1098164292,Communication
17,2561,1098164919,Communication
17,7171,1098164958,Communication
13503,38,1098164975,Communication
78,62,1098165117,Communication
59,19433,1098165687,Communication
69,22698,1098165969,Communication
17,2561,1098166095,Communication
59,15963,1098166293,Communication
38,13503,1098166675,Communication
32,12623,1098166699,Communication
14084,39,1098166751,Communication
59,19511,1098166810,Communication
36,13377,1098167007,Communication
19511,59,1098167165,Communication
38,3128,1098167402,Communication
59,19511,1098167552,Communication
39,14084,1098167710,Communication
55,18561,1098167743,Communication
59,15963,1098167751,Communication
55,18561,1098167795,Communication
13520,38,1098167810,Communication
5,2538,1098167890,Communication
11718,31,1098168292,Communication
86,96,1098168422,Communication
2538,5,1098168732,Communication
33,12981,1098168832,Communication
69,107,1098169169,Communication
3128,38,1098169269,Communication
78,62,1098169918,Communication
36,13377,1098170332,Communication
82,13038,1098170412,Communication
21,9081,1098170968,Communication
21,9086,1098170998,Communication
44,96,1098171181,Communication
25,25,1098171187,Communication
52,10158,1098171311,Communication
45,96,1098171730,Communication
45,16368,1098171817,Communication
52,17756,1098171923,Communication
82,25235,1098172007,Communication
6916,15,1098172105,Communication
2878,7,1098172107,Communication
7,2878,1098172416,Communication
827,44,1098172598,Communication
28,10539,1098172841,Communication
17756,52,1098173056,Communication
10632,28,1098173306,Communication
82,1975,1098173902,Communication
7,2878,1098173915,Communication
19432,59,1098174499,Communication
82,25150,1098174512,Communication
33,13044,1098174532,Communication
25,9858,1098174701,Communication
8,8,1098174734,Communication
2878,7,1098175055,Communication
59,15963,1098175055,Communication
11686,31,1098175739,Communication
15963,59,1098175930,Communication
59,15963,1098176016,Communication
59,15946,1098176197,Communication
2878,7,1098176259,Communication
2878,7,1098176370,Communication
17,7171,1098176518,Communication
2878,7,1098176555,Communication
2878,7,1098176646,Communication
9858,25,1098176685,Communication
59,19511,1098177583,Communication
25625,85,1098177805,Communication
25,9858,1098177972,Communication
59,15963,1098178252,Communication
42,15602,1098178491,Communication
467,1,1098178519,Communication
718,78,1098178662,Communication
78,62,1098179452,Communication
82,25150,1098179851,Communication
78,17242,1098179890,Communication
82,25150,1098179971,Communication
25150,82,1098179992,Communication
25,9858,1098180071,Communication
11686,31,1098180835,Communication
59,19511,1098180848,Communication
41,15181,1098180869,Communication
41,15182,1098180911,Communication
17242,78,1098181158,Communication
55,18561,1098181230,Communication
55,18623,1098181269,Communication
13374,78,1098181442,Communication
36,13346,1098181659,Communication
42,15602,1098181688,Communication
38,13514,1098181703,Communication
33,4593,1098181800,Communication
18604,55,1098182028,Communication
36,13346,1098182044,Communication
673,1,1098182161,Communication
7171,17,1098182499,Communication
17,1,1098182556,Communication
33,82,1098182595,Communication
17,1,1098182621,Communication
33,82,1098182641,Communication
8,3321,1098183511,Communication
52,17898,1098183919,Communication
13346,36,1098184019,Communication
7,2878,1098184056,Communication
21,9081,1098184160,Communication
78,62,1098184255,Communication
74,23772,1098184759,Communication
44,15954,1098184954,Communication
23782,74,1098184967,Communication
38,13514,1098185015,Communication
1,107,1098185041,Communication
1,107,1098185091,Communication
3211,8,1098185106,Communication
38,13528,1098185243,Communication
38,3128,1098185290,Communication
8,3321,1098185349,Communication
40,6941,1098185566,Communication
2,1016,1098185594,Communication
40,107,1098185612,Communication
13503,38,1098185714,Communication
38,13552,1098186022,Communication
7,2878,1098186026,Communication
55,18623,1098186102,Communication
38,13553,1098186191,Communication
41,41,1098186233,Communication
38,8413,1098186295,Communication
18409,54,1098186447,Communication
82,25150,1098186541,Communication
15818,43,1098186606,Communication
62,78,1098186792,Communication
12981,33,1098186799,Communication
62,3130,1098186853,Communication
33,12978,1098186938,Communication
33,35,1098187270,Communication
33,12981,1098187320,Communication
13032,33,1098187392,Communication
82,25247,1098187491,Communication
42,15606,1098187687,Communication
15298,41,1098187691,Communication
13513,38,1098187854,Communication
33,82,1098188110,Communication
69,15900,1098188585,Communication
18409,54,1098189100,Communication
59,15963,1098189163,Communication
15900,69,1098189200,Communication
69,13368,1098189262,Communication
15900,69,1098189636,Communication
18409,54,1098189668,Communication
42,15606,1098189807,Communication
42,15606,1098190139,Communication
56,19138,1098190191,Communication
82,107,1098190652,Communication
86,26097,1098190886,Communication
82,25150,1098191068,Communication
41,15182,1098191509,Communication
59,15963,1098191671,Communication
44,15999,1098191808,Communication
11389,30,1098191826,Communication
69,10957,1098191964,Communication
38,13514,1098192125,Communication
62,62,1098192125,Communication
62,78,1098192201,Communication
38,13503,1098192245,Communication
13503,38,1098192351,Communication
17899,52,1098192498,Communication
82,15512,1098192525,Communication
82,25251,1098192687,Communication
7,2878,1098192800,Communication
33,12976,1098192906,Communication
62,3130,1098192941,Communication
44,15999,1098193041,Communication
41,15248,1098193063,Communication
15512,82,1098193204,Communication
41,15246,1098193278,Communication
15246,41,1098193341,Communication
25,9856,1098193599,Communication
15963,59,1098193716,Communication
58,19301,1098194230,Communication
87,26368,1098194259,Communication
82,25251,1098194282,Communication
54,96,1098194424,Communication
68,107,1098194734,Communication
68,22495,1098194842,Communication
68,22495,1098194899,Communication
22496,68,1098194949,Communication
3105,7,1098194964,Communication
28,107,1098195034,Communication
25,9986,1098195153,Communication
9858,25,1098195205,Communication
68,780,1098195212,Communication
28,10537,1098195298,Communication
9986,25,1098195311,Communication
8744,52,1098195320,Communication
68,22497,1098195374,Communication
78,13173,1098195407,Communication
52,17752,1098195476,Communication
8,8,1098195507,Communication
25,9860,1098195513,Communication
30,96,1098195719,Communication
30,11598,1098195776,Communication
22496,68,1098195808,Communication
22497,68,1098195839,Communication
68,22496,1098195952,Communication
59,19486,1098195989,Communication
68,22495,1098196001,Communication
30,11565,1098196056,Communication
28,10633,1098196195,Communication
15867,43,1098196214,Communication
3130,62,1098196577,Communication
74,23777,1098197033,Communication
20332,60,1098197091,Communication
74,23772,1098197102,Communication
54,18450,1098197228,Communication
28,10537,1098197297,Communication
68,22495,1098197510,Communication
22495,68,1098197571,Communication
87,24834,1098197606,Communication
44,96,1098197729,Communication
52,17752,1098197892,Communication
22495,68,1098198029,Communication
30,11600,1098198081,Communication
15818,43,1098198102,Communication
11600,30,1098198107,Communication
38,13503,1098198118,Communication
30,11600,1098198179,Communication
38,13515,1098198204,Communication
13515,38,1098198361,Communication
52,17752,1098198530,Communication
14,4594,1098198543,Communication
14,4594,1098198969,Communication
30,11600,1098198995,Communication
38,13517,1098199060,Communication
10634,28,1098199298,Communication
39,14074,1098199305,Communication
78,24229,1098199359,Communication
28,10537,1098199372,Communication
38,13515,1098199869,Communication
19301,58,1098200036,Communication
13515,38,1098200058,Communication
78,24230,1098200099,Communication
78,24231,1098200238,Communication
39,14074,1098200280,Communication
3322,8,1098200325,Communication
10292,26,1098200709,Communication
1,107,1098200926,Communication
1,480,1098200978,Communication
45,96,1098200987,Communication
78,24232,1098201111,Communication
19249,56,1098201126,Communication
62,78,1098201126,Communication
56,19138,1098201178,Communication
21,9086,1098201337,Communication
31,11686,1098201818,Communication
59,19433,1098201864,Communication
31,11301,1098201873,Communication
11739,31,1098202044,Communication
28,6895,1098202061,Communication
56,19138,1098202103,Communication
1,454,1098202137,Communication
52,17790,1098202313,Communication
2493,28,1098202428,Communication
28,10537,1098202521,Communication
52,17756,1098202582,Communication
1,673,1098203468,Communication
17756,52,1098203474,Communication
78,62,1098203544,Communication
9856,25,1098203550,Communication
14157,39,1098203574,Communication
39,14074,1098203596,Communication
673,1,1098203921,Communication
9856,25,1098203950,Communication
87,24834,1098203991,Communication
25,9860,1098204047,Communication
2878,7,1098204306,Communication
16,7625,1098204329,Communication
84,10158,1098204542,Communication
84,25419,1098204618,Communication
11739,31,1098204978,Communication
39,14074,1098205165,Communication
59,19516,1098205287,Communication
30,96,1098205751,Communication
26,10159,1098205792,Communication
39,14074,1098205801,Communication
30,11521,1098205810,Communication
63,21161,1098206018,Communication
66,21743,1098206122,Communication
62,78,1098206535,Communication
27,10431,1098206552,Communication
39,14158,1098206788,Communication
68,22498,1098207327,Communication
31,11689,1098207357,Communication
31,11686,1098207414,Communication
68,107,1098207427,Communication
15,6819,1098208225,Communication
9081,21,1098208254,Communication
11680,31,1098208332,Communication
1,673,1098208499,Communication
9081,21,1098208505,Communication
31,12056,1098208534,Communication
673,1,1098209043,Communication
8166,17,1098209115,Communication
18,8596,1098209232,Communication
15,6819,1098209243,Communication
62,21020,1098209571,Communication
44,96,1098209870,Communication
17790,52,1098209953,Communication
14,4593,1098209960,Communication
673,1,1098210272,Communication
85,2808,1098210285,Communication
85,16390,1098210339,Communication
85,3587,1098210380,Communication
85,25624,1098210598,Communication
1255,40,1098211006,Communication
52,17752,1098211073,Communication
11694,31,1098211592,Communication
39,14074,1098211670,Communication
9988,25,1098211674,Communication
26,10185,1098211744,Communication
85,2820,1098211765,Communication
21,9086,1098211824,Communication
0,92,1098211904,Communication
9860,25,1098212228,Communication
31,11688,1098212412,Communication
25,9923,1098212490,Communication
8210,17,1098212605,Communication
31,11726,1098212623,Communication
4,383,1098213139,Communication
7,2878,1098213152,Communication
14,19,1098213243,Communication
4,1776,1098213608,Communication
88,26808,1098213736,Communication
9923,25,1098213910,Communication
16,7625,1098214048,Communication
16,7625,1098214070,Communication
16,7625,1098214090,Communication
9923,25,1098214200,Communication
11686,31,1098214843,Communication
13515,38,1098215034,Communication
88,96,1098215292,Communication
9081,21,1098215333,Communication
16,7619,1098215438,Communication
54,18431,1098215524,Communication
4,17,1098215533,Communication
4,17,1098215533,Communication
4,0,1098215742,Communication
17,4,1098215794,Communication
17,4,1098215796,Communication
7619,16,1098215805,Communication
60,20319,1098215809,Communication
0,4,1098215872,Communication
5,2569,1098216039,Communication
21211,63,1098216277,Communication
30,11292,1098216336,Communication
11292,30,1098216386,Communication
20319,60,1098216410,Communication
86,26097,1098216822,Communication
16,7628,1098217285,Communication
39,14074,1098217300,Communication
4,1618,1098217345,Communication
31,11680,1098217619,Communication
60,20319,1098217703,Communication
45,96,1098217886,Communication
10175,26,1098218320,Communication
16,7625,1098218524,Communication
10230,26,1098218554,Communication
4,0,1098218593,Communication
16,7619,1098218646,Communication
0,4,1098218717,Communication
16,7628,1098218941,Communication
11354,30,1098220265,Communication
8596,18,1098220334,Communication
7,254,1098220811,Communication
2,1096,1098221235,Communication
16,7625,1098221252,Communication
16,7654,1098221313,Communication
10,2657,1098222327,Communication
16,7654,1098222335,Communication
9957,26,1098222479,Communication
2,1157,1098223123,Communication
86,96,1098223223,Communication
162,0,1098223638,Communication
79,24605,1098223787,Communication
25,9858,1098224017,Communication
38,13515,1098224132,Communication
4,17,1098224250,Communication
4,17,1098224252,Communication
38,13552,1098224293,Communication
38,13515,1098224308,Communication
38,13503,1098224347,Communication
44,96,1098224504,Communication
10,6,1098224606,Communication
9989,25,1098225079,Communication
2,1157,1098225092,Communication
38,13503,1098225179,Communication
15,6917,1098225357,Communication
71,22960,1098225482,Communication
162,0,1098225498,Communication
71,22980,1098225678,Communication
15,6918,1098225910,Communication
21,9081,1098226016,Communication
9081,21,1098226602,Communication
0,4,1098226678,Communication
31,11686,1098226776,Communication
31,11686,1098226822,Communication
22960,71,1098227264,Communication
63,21175,1098227438,Communication
4,17,1098227909,Communication
4,17,1098227911,Communication
1834,4,1098228601,Communication
25,9856,1098228799,Communication
25,9858,1098228892,Communication
15,6919,1098228953,Communication
0,4,1098229522,Communication
86,25993,1098229547,Communication
16,7625,1098229764,Communication
86,25993,1098229830,Communication
16,7619,1098230032,Communication
40,107,1098230112,Communication
7619,16,1098230329,Communication
9988,25,1098230596,Communication
9988,25,1098230809,Communication
86,26096,1098230902,Communication
14,19,1098231258,Communication
86,26096,1098231588,Communication
1255,40,1098232074,Communication
30,11412,1098232369,Communication
38,13552,1098232484,Communication
30,11395,1098232617,Communication
718,19,1098233283,Communication
22960,71,1098234368,Communication
2,1096,1098234791,Communication
2,96,1098234841,Communication
19688,66,1098236467,Communication
40,107,1098237665,Communication
59,19432,1098238487,Communication
2,1065,1098238553,Communication
71,22960,1098238908,Communication
42,107,1098239623,Communication
42,15512,1098239744,Communication
15946,66,1098239796,Communication
19301,58,1098239950,Communication
21684,66,1098240237,Communication
14161,39,1098242279,Communication
41,41,1098242772,Communication
41,41,1098242794,Communication
1,107,1098243768,Communication
49,49,1098243966,Communication
49,17453,1098244083,Communication
58,107,1098244170,Communication
76,1071,1098244452,Communication
15196,41,1098244834,Communication
58,19306,1098245136,Communication
45,16351,1098245776,Communication
55,18691,1098246683,Communication
55,18691,1098246722,Communication
66,21791,1098247690,Communication
38,13557,1098248115,Communication
59,15963,1098248860,Communication
59,15963,1098248962,Communication
59,15963,1098249162,Communication
38,13557,1098249917,Communication
59,19455,1098250145,Communication
66,21684,1098250271,Communication
42,15512,1098250544,Communication
42,15512,1098250607,Communication
42,13617,1098250694,Communication
59,15963,1098251263,Communication
13334,41,1098251367,Communication
36,13392,1098251723,Communication
41,15181,1098251857,Communication
59,13334,1098251896,Communication
15512,42,1098251927,Communication
19310,58,1098251962,Communication
13503,38,1098252411,Communication
36,13354,1098252526,Communication
55,1328,1098252639,Communication
13617,42,1098253383,Communication
29,11139,1098253685,Communication
39,14075,1098253782,Communication
24165,76,1098254015,Communication
29,11139,1098254705,Communication
44,15955,1098254952,Communication
59,19452,1098255373,Communication
28,10633,1098255445,Communication
59,15946,1098255534,Communication
88,96,1098255949,Communication
36,13350,1098256652,Communication
88,96,1098257079,Communication
36,13393,1098257277,Communication
36,13393,1098257414,Communication
36,13394,1098257466,Communication
36,13393,1098257502,Communication
36,13354,1098257806,Communication
21,9086,1098257819,Communication
21,9081,1098257865,Communication
9086,21,1098258863,Communication
36,13393,1098258978,Communication
18596,55,1098259245,Communication
55,83,1098259406,Communication
36,1571,1098261103,Communication
59,15963,1098261303,Communication
18,8564,1098261370,Communication
18,8564,1098261596,Communication
59,19455,1098261674,Communication
41,15181,1098261945,Communication
17756,52,1098262015,Communication
14,19,1098262052,Communication
18,8564,1098262653,Communication
36,13379,1098262833,Communication
16,7625,1098263245,Communication
36,13354,1098263573,Communication
36,13395,1098263756,Communication
36,13396,1098263821,Communication
38,13528,1098263966,Communication
36,13354,1098264287,Communication
41,15181,1098264695,Communication
17900,52,1098264730,Communication
7,2878,1098265748,Communication
1835,4,1098265857,Communication
44,96,1098266243,Communication
44,13619,1098266325,Communication
43,107,1098266458,Communication
36,13393,1098266466,Communication
25,9856,1098266505,Communication
8,8,1098266573,Communication
16,7654,1098267094,Communication
31,11686,1098267207,Communication
42,82,1098267315,Communication
42,107,1098267352,Communication
3321,8,1098267411,Communication
56,19138,1098267612,Communication
21,9081,1098267931,Communication
23783,74,1098267968,Communication
21,96,1098267979,Communication
11686,31,1098268036,Communication
59,19432,1098268036,Communication
13558,38,1098268044,Communication
42,107,1098268239,Communication
82,42,1098268264,Communication
82,107,1098268283,Communication
42,82,1098268294,Communication
82,42,1098268322,Communication
42,82,1098268335,Communication
42,82,1098268398,Communication
69,22668,1098268420,Communication
22685,69,1098268433,Communication
21,9086,1098268437,Communication
42,82,1098268441,Communication
82,25150,1098268478,Communication
31,11686,1098268659,Communication
42,13617,1098269006,Communication
42,15602,1098269147,Communication
19301,58,1098269199,Communication
42,82,1098269236,Communication
88,26808,1098269271,Communication
42,82,1098269277,Communication
19432,59,1098269284,Communication
69,22685,1098269301,Communication
38,13503,1098269379,Communication
41,41,1098269494,Communication
82,25150,1098269692,Communication
25150,82,1098269707,Communication
38,13560,1098269792,Communication
19306,58,1098269811,Communication
3323,8,1098269859,Communication
18409,54,1098269900,Communication
11139,29,1098269959,Communication
17,96,1098270030,Communication
82,13044,1098270035,Communication
17,8125,1098270086,Communication
42,15613,1098270086,Communication
42,15613,1098270145,Communication
15,107,1098270167,Communication
38,13514,1098270421,Communication
88,96,1098270460,Communication
26808,88,1098270621,Communication
13346,36,1098270681,Communication
19432,59,1098270710,Communication
33,4593,1098270738,Communication
2,1096,1098270761,Communication
13368,55,1098271159,Communication
52,17753,1098271641,Communication
29,11139,1098271784,Communication
69,214,1098272114,Communication
59,19430,1098272381,Communication
56,19138,1098272439,Communication
12976,33,1098272502,Communication
29,29,1098272574,Communication
29,11139,1098272672,Communication
17901,52,1098273091,Communication
33,13044,1098273147,Communication
19180,56,1098273231,Communication
44,15952,1098273620,Communication
18596,55,1098273748,Communication
63,21211,1098273881,Communication
82,25150,1098273894,Communication
21211,63,1098274097,Communication
11139,29,1098274137,Communication
38,13514,1098274454,Communication
41,15305,1098274673,Communication
41,15246,1098274922,Communication
74,23777,1098275003,Communication
41,15186,1098275061,Communication
59,19447,1098275079,Communication
7,2878,1098275352,Communication
13044,33,1098275858,Communication
82,25150,1098275960,Communication
38,13549,1098276042,Communication
12394,63,1098276101,Communication
41,41,1098276142,Communication
19251,56,1098276350,Communication
38,13503,1098276387,Communication
38,13505,1098276466,Communication
25150,82,1098276559,Communication
74,23772,1098276596,Communication
74,74,1098276635,Communication
44,15961,1098276687,Communication
75,107,1098276921,Communication
60,13629,1098277260,Communication
55,83,1098277290,Communication
13346,36,1098277405,Communication
38,13549,1098277434,Communication
33,13091,1098277455,Communication
63,21175,1098277804,Communication
38,13549,1098277805,Communication
28,107,1098277902,Communication
33,13044,1098278347,Communication
75,96,1098278879,Communication
44,13616,1098278977,Communication
44,13528,1098279068,Communication
0,4,1098279146,Communication
44,15966,1098279328,Communication
33,12976,1098279363,Communication
0,92,1098279406,Communication
18,8564,1098279445,Communication
86,26097,1098279641,Communication
7,2878,1098279647,Communication
75,24052,1098279819,Communication
75,24052,1098279851,Communication
56,107,1098280470,Communication
36,13359,1098280487,Communication
41,15195,1098280496,Communication
17904,52,1098280585,Communication
62,3130,1098280589,Communication
69,107,1098280769,Communication
84,63,1098280804,Communication
41,15248,1098280848,Communication
14084,39,1098280906,Communication
8504,18,1098281141,Communication
13528,44,1098281162,Communication
52,17752,1098281227,Communication
13765,71,1098281236,Communication
52,17753,1098281260,Communication
13765,71,1098281293,Communication
52,17843,1098281316,Communication
25,25,1098281355,Communication
17778,52,1098281594,Communication
56,19146,1098281607,Communication
52,17753,1098281720,Communication
38,13514,1098281744,Communication
66,21685,1098281764,Communication
31,11686,1098281800,Communication
66,21729,1098281846,Communication
19486,59,1098281952,Communication
21069,62,1098281974,Communication
11686,31,1098282045,Communication
33,12976,1098282360,Communication
63,21192,1098282532,Communication
87,107,1098282751,Communication
10,3819,1098282879,Communication
19301,58,1098282879,Communication
17906,52,1098283172,Communication
49,1010,1098283465,Communication
1267,10,1098283482,Communication
31,12059,1098283571,Communication
13117,69,1098283580,Communication
66,21679,1098283624,Communication
69,214,1098283667,Communication
66,61,1098283680,Communication
69,22685,1098283704,Communication
69,19857,1098283771,Communication
13334,66,1098283819,Communication
12,4221,1098283869,Communication
56,19138,1098283906,Communication
19433,59,1098284003,Communication
21183,63,1098284248,Communication
36,13397,1098284427,Communication
69,22685,1098284442,Communication
1,454,1098284565,Communication
30,11293,1098284644,Communication
79,24605,1098284752,Communication
69,13368,1098284767,Communication
79,24608,1098284778,Communication
30,11380,1098284796,Communication
55,18561,1098285017,Communication
16,7625,1098285130,Communication
39,14074,1098285154,Communication
66,13334,1098285343,Communication
66,61,1098285386,Communication
13334,66,1098285436,Communication
21,9081,1098285514,Communication
66,803,1098285551,Communication
21,9086,1098285568,Communication
2692,10,1098285586,Communication
42,15615,1098285625,Communication
56,19149,1098285636,Communication
9081,21,1098285648,Communication
30,11527,1098285713,Communication
9081,21,1098285751,Communication
45,96,1098285759,Communication
7,2878,1098285766,Communication
30,11301,1098285781,Communication
1477,4,1098285996,Communication
62,16058,1098286061,Communication
16058,62,1098286115,Communication
82,13117,1098286120,Communication
82,25150,1098286148,Communication
8,3177,1098286213,Communication
39,14074,1098286228,Communication
30,11395,1098286274,Communication
52,17752,1098286278,Communication
30,11573,1098286339,Communication
82,13117,1098286499,Communication
52,17756,1098286519,Communication
17753,52,1098286541,Communication
69,3161,1098286541,Communication
87,107,1098286558,Communication
43,107,1098286580,Communication
69,13368,1098286606,Communication
43,15818,1098286632,Communication
52,17763,1098286636,Communication
15818,43,1098286653,Communication
31,11686,1098286655,Communication
43,15818,1098286699,Communication
4292,12,1098286738,Communication
13368,69,1098286782,Communication
56,19222,1098286823,Communication
17751,52,1098286994,Communication
59,15963,1098287038,Communication
19857,69,1098287328,Communication
11527,30,1098287333,Communication
56,19138,1098287374,Communication
15,96,1098287381,Communication
4,107,1098287402,Communication
39,14074,1098287439,Communication
59,15963,1098287547,Communication
15,6923,1098287567,Communication
56,19138,1098287597,Communication
15182,41,1098287641,Communication
82,25150,1098287704,Communication
82,25150,1098287730,Communication
82,25150,1098287763,Communication
18640,55,1098287802,Communication
11301,30,1098287969,Communication
4,23,1098288032,Communication
4,23,1098288123,Communication
1,673,1098288158,Communication
4,1474,1098288357,Communication
76,24167,1098288362,Communication
4,1763,1098288440,Communication
4,1837,1098288548,Communication
4,1838,1098288692,Communication
15563,71,1098288709,Communication
18409,54,1098288746,Communication
24211,78,1098288772,Communication
69,107,1098288811,Communication
4,383,1098288856,Communication
69,22673,1098288961,Communication
39,14074,1098288986,Communication
9957,26,1098289006,Communication
9957,26,1098289058,Communication
69,18735,1098289065,Communication
11301,30,1098289067,Communication
4,97,1098289082,Communication
4,1839,1098289215,Communication
19138,56,1098289273,Communication
56,19138,1098289301,Communication
52,17907,1098289353,Communication
21,9086,1098289963,Communication
1840,4,1098290009,Communication
10957,69,1098290193,Communication
12060,31,1098290289,Communication
78,24211,1098290527,Communication
4,1618,1098290562,Communication
4,1682,1098290643,Communication
78,24211,1098290688,Communication
4,1455,1098290747,Communication
7,96,1098291027,Communication
17,1,1098291077,Communication
17,1,1098291138,Communication
60,20373,1098291322,Communication
4292,12,1098291609,Communication
60,20374,1098291635,Communication
18,8512,1098291650,Communication
19857,69,1098291754,Communication
18561,55,1098291758,Communication
18409,54,1098291819,Communication
55,18561,1098291980,Communication
12,2420,1098292218,Communication
24716,87,1098292303,Communication
69,8374,1098292338,Communication
14,4593,1098292360,Communication
14,4593,1098292409,Communication
14,3587,1098292444,Communication
14,4594,1098292511,Communication
14,19,1098292685,Communication
24167,76,1098292741,Communication
15,6924,1098292767,Communication
15,6925,1098292811,Communication
17752,52,1098292974,Communication
69,8374,1098293126,Communication
31,11680,1098293529,Communication
67,4,1098293968,Communication
10185,26,1098294135,Communication
25,25,1098294386,Communication
31,11691,1098294523,Communication
2878,7,1098294604,Communication
10208,26,1098294653,Communication
31,11812,1098294654,Communication
99,4,1098295035,Communication
30,11356,1098295120,Communication
41,15267,1098295211,Communication
41,15267,1098295248,Communication
6926,15,1098295357,Communication
41,15182,1098295450,Communication
10183,26,1098295545,Communication
24,0,1098295708,Communication
21020,62,1098295834,Communication
0,24,1098295847,Communication
2878,7,1098295906,Communication
14,4984,1098296119,Communication
14,4984,1098296138,Communication
16325,45,1098296142,Communication
55,18561,1098296236,Communication
55,18561,1098296268,Communication
31,11680,1098296687,Communication
24,0,1098296755,Communication
16,7625,1098296846,Communication
62,21020,1098296998,Communication
59,15963,1098297030,Communication
18561,55,1098297163,Communication
17,46,1098297204,Communication
46,4,1098297328,Communication
17,4,1098297380,Communication
17,4,1098297384,Communication
56,19158,1098297762,Communication
8,8,1098297822,Communication
14,4984,1098297937,Communication
8,3222,1098297987,Communication
172,0,1098298000,Communication
14,4984,1098298016,Communication
8120,17,1098298117,Communication
66,803,1098298193,Communication
31,11690,1098298239,Communication
11372,31,1098298282,Communication
69,10957,1098298337,Communication
62,21020,1098298365,Communication
56,19158,1098298417,Communication
8,8,1098298578,Communication
1,673,1098298626,Communication
18422,54,1098298704,Communication
31,11686,1098298773,Communication
0,147,1098298862,Communication
55,18561,1098298868,Communication
55,18561,1098298901,Communication
0,98,1098298955,Communication
29,11139,1098299096,Communication
147,0,1098299214,Communication
673,1,1098299327,Communication
7,17,1098299374,Communication
40,107,1098299481,Communication
78,24225,1098299962,Communication
1618,4,1098299965,Communication
63,21208,1098299984,Communication
78,24222,1098299999,Communication
63,21208,1098300021,Communication
40,14251,1098300036,Communication
63,21208,1098300040,Communication
10,1267,1098300737,Communication
45,96,1098300741,Communication
17,7,1098300785,Communication
46,4,1098300859,Communication
7,4,1098300913,Communication
18,8510,1098301037,Communication
19254,56,1098301204,Communication
55,18561,1098301206,Communication
71,22960,1098301466,Communication
54,96,1098301540,Communication
54,18450,1098301634,Communication
46,4,1098301755,Communication
1685,4,1098302122,Communication
1,17,1098302176,Communication
1,17,1098302237,Communication
1,673,1098302300,Communication
6702,15,1098302339,Communication
52,17756,1098302413,Communication
54,18411,1098302456,Communication
673,1,1098302602,Communication
79,24605,1098302973,Communication
79,107,1098303021,Communication
79,24609,1098303075,Communication
79,24607,1098303140,Communication
2657,10,1098303216,Communication
18,8510,1098303229,Communication
24605,79,1098304110,Communication
30,11316,1098304169,Communication
30,11292,1098304238,Communication
30,11494,1098304277,Communication
4,383,1098304284,Communication
21,9081,1098304308,Communication
30,11395,1098304355,Communication
11372,30,1098304377,Communication
97,0,1098304438,Communication
7,4,1098304449,Communication
24610,79,1098304481,Communication
2,1129,1098304729,Communication
40,14252,1098305065,Communication
30,96,1098305102,Communication
30,11376,1098305198,Communication
10,2647,1098305271,Communication
7,4,1098305336,Communication
40,14252,1098305415,Communication
147,0,1098305593,Communication
11682,31,1098306105,Communication
40,107,1098306198,Communication
66,13334,1098306242,Communication
66,21729,1098306313,Communication
4,0,1098306337,Communication
66,21685,1098306446,Communication
14,4989,1098306530,Communication
14,4984,1098306945,Communication
14,4984,1098306999,Communication
11301,31,1098307216,Communication
14,4593,1098307259,Communication
17,8143,1098307563,Communication
40,14252,1098307574,Communication
17,8213,1098307713,Communication
17,8144,1098307750,Communication
21793,66,1098307778,Communication
17,8122,1098307910,Communication
17,8214,1098307941,Communication
8122,17,1098308043,Communication
87,24724,1098308253,Communication
25,9856,1098308672,Communication
25,25,1098308792,Communication
7,2878,1098308792,Communication
0,24,1098308857,Communication
40,14252,1098308930,Communication
66,21684,1098308935,Communication
0,172,1098308941,Communication
40,14252,1098308963,Communication
28,6895,1098309193,Communication
383,1,1098309252,Communication
1,383,1098309545,Communication
0,172,1098309601,Communication
25,9856,1098309623,Communication
30,11341,1098309627,Communication
14251,40,1098309883,Communication
6,2,1098309883,Communication
97,17,1098309912,Communication
30,11412,1098309935,Communication
30,11341,1098310057,Communication
17,0,1098310096,Communication
4,1474,1098310218,Communication
31,11691,1098310235,Communication
2,10,1098310534,Communication
17,8179,1098310671,Communication
14,19,1098310708,Communication
21,9081,1098310713,Communication
