item.u,item.v,item.t,item.T
1838,1669,1461757073,Communication
1838,510,1461757073,Communication
1838,1190,1461757073,Communication
1838,1668,1461757073,Communication
1838,1877,1461757073,Communication
1838,1717,1461757073,Communication
1838,1509,1461757073,Communication
1838,265,1461757073,Communication
1838,478,1461757073,Communication
1838,1873,1461757073,Communication
1838,478,1461757073,Communication
1838,998,1461757073,Communication
1838,1257,1461757073,Communication
1838,1509,1461757073,Communication
1838,1585,1461757073,Communication
1838,903,1461757073,Communication
1838,456,1461757073,Communication
1838,464,1461757073,Communication
1838,1368,1461757073,Communication
1838,1962,1461757073,Communication
1838,1429,1461757073,Communication
1838,1750,1461757073,Communication
1838,1240,1461757073,Communication
1838,689,1461757073,Communication
1838,1877,1461757073,Communication
1838,826,1461757073,Communication
1838,1368,1461757073,Communication
1838,1575,1461757073,Communication
1838,1509,1461757073,Communication
1838,1240,1461757073,Communication
1838,154,1461757073,Communication
1838,265,1461757073,Communication
1838,1873,1461757073,Communication
1838,418,1461757073,Communication
1838,1628,1461757073,Communication
1838,1509,1461757073,Communication
1838,1080,1461757073,Communication
1838,826,1461757073,Communication
1838,464,1461757073,Communication
1838,1080,1461757073,Communication
1838,63,1461757073,Communication
1838,1669,1461757073,Communication
1838,1986,1461757073,Communication
1838,2000,1461757073,Communication
1838,11,1461757073,Communication
1838,998,1461757073,Communication
1838,1791,1461757073,Communication
1838,1429,1461757073,Communication
1838,1750,1461757073,Communication
1838,478,1461757073,Communication
1838,1877,1461757073,Communication
1838,1986,1461757073,Communication
1838,464,1461757073,Communication
1838,2000,1461757073,Communication
1838,998,1461757073,Communication
1838,903,1461757073,Communication
1838,11,1461757073,Communication
1838,63,1461757073,Communication
1838,1669,1461757073,Communication
1838,1717,1461757073,Communication
1838,1668,1461757073,Communication
1838,118,1461757073,Communication
1838,979,1461757073,Communication
1838,1322,1461757073,Communication
1838,1962,1461757073,Communication
1838,1628,1461757073,Communication
1838,1962,1461757073,Communication
1838,1791,1461757073,Communication
1838,418,1461757073,Communication
1838,1257,1461757073,Communication
1838,1257,1461757073,Communication
1838,154,1461757073,Communication
1838,689,1461757073,Communication
1838,265,1461757073,Communication
1838,1585,1461757073,Communication
1838,1585,1461757073,Communication
1838,1962,1461757073,Communication
1838,1190,1461757073,Communication
1838,510,1461757073,Communication
1838,118,1461757073,Communication
1838,1099,1461757073,Communication
1838,1240,1461757073,Communication
1838,979,1461757073,Communication
1838,456,1461757073,Communication
1838,1190,1461757073,Communication
1838,1322,1461757073,Communication
1838,573,1461757073,Communication
1838,1628,1461757073,Communication
1838,418,1461757073,Communication
1838,154,1461757073,Communication
1838,1962,1461757073,Communication
1838,689,1461757073,Communication
1838,1429,1461757073,Communication
1838,1575,1461757073,Communication
1838,2000,1461757073,Communication
1838,1986,1461757073,Communication
1838,1668,1461757073,Communication
1838,1717,1461757073,Communication
1838,1873,1461757073,Communication
1838,1368,1461757073,Communication
1838,1575,1461757073,Communication
1838,1509,1461757073,Communication
1838,903,1461757073,Communication
1838,1844,1461757073,Communication
1838,456,1461757073,Communication
1838,573,1461757073,Communication
1838,1844,1461757073,Communication
1838,1509,1461757073,Communication
701,1600,1461757172,Communication
701,1767,1461757216,Communication
0,452,1461757313,Communication
1873,1873,1461757333,Communication
1873,932,1461757333,Communication
1962,1873,1461757363,Communication
1962,1257,1461757363,Communication
1962,998,1461757363,Communication
1276,1668,1461757401,Communication
1973,1257,1461757421,Communication
1973,998,1461757421,Communication
1973,1873,1461757421,Communication
1973,1439,1461757421,Communication
1873,1586,1461757473,Communication
1873,998,1461757473,Communication
1873,851,1461757473,Communication
1873,1500,1461757473,Communication
1668,897,1461757491,Communication
1439,1973,1461757519,Communication
1843,998,1461757586,Communication
1843,1500,1461757586,Communication
1843,1873,1461757586,Communication
1843,1586,1461757586,Communication
1843,851,1461757586,Communication
1873,998,1461757587,Communication
1873,1973,1461757587,Communication
1873,1257,1461757587,Communication
1873,1439,1461757587,Communication
598,598,1461757830,Communication
1257,1767,1461757975,Communication
1767,1257,1461758133,Communication
1997,998,1461758136,Communication
1997,1143,1461758136,Communication
1973,998,1461758176,Communication
1973,1997,1461758176,Communication
1973,1143,1461758176,Communication
1379,1143,1461758204,Communication
1579,1143,1461758213,Communication
1579,1439,1461758213,Communication
1668,1880,1461758231,Communication
998,1997,1461758234,Communication
998,1973,1461758234,Communication
998,1143,1461758234,Communication
1286,1434,1461758239,Communication
1988,1988,1461758275,Communication
1668,701,1461758296,Communication
998,1873,1461758309,Communication
998,1973,1461758309,Communication
998,1257,1461758309,Communication
998,1439,1461758309,Communication
1286,1875,1461758461,Communication
655,655,1461758462,Communication
1439,998,1461758466,Communication
1286,452,1461758470,Communication
1286,452,1461758470,Communication
1795,894,1461758504,Communication
1668,992,1461758513,Communication
1668,712,1461758513,Communication
1624,1624,1461758515,Communication
1624,1624,1461758515,Communication
1624,1624,1461758515,Communication
1668,701,1461758537,Communication
1838,478,1461758547,Communication
1838,1119,1461758547,Communication
1838,1962,1461758547,Communication
1838,1079,1461758547,Communication
1838,418,1461758547,Communication
1838,154,1461758547,Communication
1838,1010,1461758547,Communication
1838,332,1461758547,Communication
1838,826,1461758547,Communication
1838,689,1461758547,Communication
1838,1429,1461758547,Communication
1838,1918,1461758547,Communication
1838,456,1461758547,Communication
1838,573,1461758547,Communication
1838,1575,1461758547,Communication
1838,1240,1461758547,Communication
1838,1986,1461758547,Communication
1838,2005,1461758547,Communication
1838,1877,1461758547,Communication
1838,119,1461758547,Communication
1838,998,1461758547,Communication
1838,903,1461758547,Communication
1838,1277,1461758547,Communication
1838,464,1461758547,Communication
1838,1585,1461758547,Communication
1838,1257,1461758547,Communication
1838,1522,1461758547,Communication
1838,1791,1461758547,Communication
1838,1509,1461758547,Communication
1838,555,1461758547,Communication
1838,557,1461758547,Communication
1838,1669,1461758547,Communication
1838,1322,1461758547,Communication
1838,1668,1461758547,Communication
1973,998,1461758614,Communication
1973,1439,1461758614,Communication
701,1668,1461758616,Communication
1668,1585,1461758666,Communication
1668,701,1461758703,Communication
91,1143,1461758735,Communication
91,1379,1461758735,Communication
1997,1143,1461758747,Communication
1997,998,1461758747,Communication
1997,1973,1461758747,Communication
914,990,1461758748,Communication
1500,998,1461758761,Communication
701,1668,1461758762,Communication
1873,1873,1461758805,Communication
1873,1199,1461758805,Communication
1439,510,1461758813,Communication
1627,0,1461758839,Communication
1668,452,1461758840,Communication
1668,452,1461758840,Communication
1873,1973,1461758878,Communication
678,1705,1461758926,Communication
510,1439,1461758963,Communication
452,1668,1461758995,Communication
1668,452,1461759101,Communication
1668,452,1461759101,Communication
584,1143,1461759222,Communication
882,546,1461759310,Communication
1838,1585,1461759330,Communication
1838,1668,1461759330,Communication
1668,1838,1461759361,Communication
882,546,1461759363,Communication
222,1158,1461759414,Communication
1585,998,1461759462,Communication
1585,1257,1461759462,Communication
1585,1873,1461759462,Communication
1519,452,1461759613,Communication
992,452,1461759616,Communication
992,1955,1461759623,Communication
1197,1143,1461759714,Communication
1873,1439,1461759960,Communication
1873,1119,1461759995,Communication
1962,1898,1461760039,Communication
1973,1873,1461760052,Communication
584,1143,1461760074,Communication
1873,1368,1461760095,Communication
1873,1257,1461760095,Communication
1843,1873,1461760111,Communication
1843,1500,1461760111,Communication
1843,1586,1461760111,Communication
1843,998,1461760111,Communication
1843,851,1461760111,Communication
1873,1277,1461760139,Communication
1873,1308,1461760139,Communication
1997,1143,1461760142,Communication
1277,1308,1461760180,Communication
1277,1873,1461760180,Communication
1577,1379,1461760202,Communication
1577,1143,1461760202,Communication
1577,91,1461760202,Communication
68,277,1461760239,Communication
1873,959,1461760249,Communication
1873,998,1461760278,Communication
1873,1750,1461760278,Communication
1873,1257,1461760278,Communication
1873,1750,1461760355,Communication
1873,998,1461760355,Communication
1873,1257,1461760355,Communication
1873,346,1461760374,Communication
998,1257,1461760423,Communication
998,1750,1461760423,Communication
998,1873,1461760423,Communication
1286,1434,1461760446,Communication
91,1197,1461760527,Communication
91,1143,1461760527,Communication
584,1143,1461760635,Communication
1873,1973,1461760732,Communication
1277,1143,1461760755,Communication
1973,1873,1461760767,Communication
1379,1143,1461760842,Communication
1769,998,1461760846,Communication
1769,1962,1461760846,Communication
1769,1257,1461760846,Communication
1769,1873,1461760846,Communication
1322,1585,1461760882,Communication
1322,1668,1461760882,Communication
216,1962,1461760892,Communication
216,1898,1461760892,Communication
1257,584,1461760906,Communication
1257,1143,1461760906,Communication
584,1143,1461760982,Communication
584,1257,1461760982,Communication
346,1873,1461761027,Communication
91,1197,1461761046,Communication
91,1143,1461761046,Communication
1873,1973,1461761056,Communication
998,1257,1461761058,Communication
998,584,1461761058,Communication
998,1143,1461761058,Communication
1973,1873,1461761067,Communication
938,1143,1461761134,Communication
1750,1873,1461761222,Communication
1750,998,1461761222,Communication
1750,1257,1461761222,Communication
1379,1143,1461761240,Communication
584,998,1461761519,Communication
584,1257,1461761519,Communication
584,1143,1461761519,Communication
1986,1873,1461761845,Communication
1418,1875,1461761941,Communication
1418,1286,1461761941,Communication
1873,1986,1461761943,Communication
1158,1519,1461761957,Communication
510,1873,1461762101,Communication
510,1873,1461762186,Communication
1875,1286,1461762205,Communication
1439,1873,1461762239,Communication
1439,1257,1461762239,Communication
1439,998,1461762239,Communication
1875,1286,1461762254,Communication
1379,1143,1461762319,Communication
1158,1519,1461762415,Communication
1257,1143,1461762452,Communication
510,1873,1461762507,Communication
828,1873,1461762511,Communication
722,1143,1461762594,Communication
1257,998,1461762634,Communication
1257,1873,1461762634,Communication
1257,1843,1461762634,Communication
1257,851,1461762634,Communication
1257,1586,1461762634,Communication
1257,1500,1461762634,Communication
1418,1286,1461762758,Communication
1418,1875,1461762758,Communication
352,452,1461762798,Communication
792,1888,1461762919,Communication
1893,1143,1461762943,Communication
1997,1898,1461762946,Communication
992,1668,1461762959,Communication
992,1668,1461762959,Communication
828,510,1461763183,Communication
998,1898,1461763212,Communication
1238,1143,1461763283,Communication
1893,1898,1461763288,Communication
1893,1997,1461763288,Communication
1838,1668,1461763320,Communication
1500,1238,1461763351,Communication
510,1898,1461763362,Communication
510,1893,1461763362,Communication
510,1997,1461763362,Communication
362,1158,1461763366,Communication
1668,1838,1461763393,Communication
1682,245,1461763410,Communication
1682,1833,1461763410,Communication
792,1888,1461763427,Communication
216,1898,1461763497,Communication
216,998,1461763497,Communication
1368,998,1461763576,Communication
1368,1898,1461763576,Communication
1368,216,1461763576,Communication
2005,1286,1461763685,Communication
792,1888,1461763709,Communication
828,1873,1461763787,Communication
1875,2005,1461763802,Communication
998,1997,1461764134,Communication
998,1873,1461764134,Communication
998,1257,1461764134,Communication
1158,868,1461764317,Communication
1873,1166,1461764355,Communication
1158,1576,1461764462,Communication
277,1837,1461764470,Communication
1268,535,1461764498,Communication
1873,1166,1461764541,Communication
1736,114,1461764571,Communication
1230,828,1461764586,Communication
1230,510,1461764586,Communication
894,1276,1461764657,Communication
1448,1873,1461764817,Communication
1448,851,1461764817,Communication
629,894,1461764855,Communication
1276,894,1461764881,Communication
128,1158,1461765056,Communication
792,1888,1461765270,Communication
216,1268,1461765487,Communication
216,535,1461765487,Communication
584,998,1461765804,Communication
584,1257,1461765804,Communication
584,584,1461765804,Communication
584,1143,1461765804,Communication
1668,897,1461765945,Communication
1838,1668,1461766004,Communication
1158,701,1461766034,Communication
1617,1158,1461766068,Communication
1838,1119,1461766089,Communication
1838,1575,1461766089,Communication
1838,418,1461766089,Communication
1838,1962,1461766089,Communication
1838,1986,1461766089,Communication
1838,1585,1461766089,Communication
1838,1257,1461766089,Communication
1838,538,1461766089,Communication
1838,478,1461766089,Communication
1838,1051,1461766089,Communication
1838,1767,1461766089,Communication
1838,411,1461766089,Communication
1838,418,1461766089,Communication
1838,452,1461766089,Communication
1838,1873,1461766089,Communication
1838,1051,1461766089,Communication
1838,998,1461766089,Communication
1838,202,1461766089,Communication
1838,1509,1461766089,Communication
1838,1791,1461766089,Communication
1838,1767,1461766089,Communication
1838,418,1461766089,Communication
1838,478,1461766089,Communication
1838,411,1461766089,Communication
1838,1051,1461766089,Communication
1838,464,1461766089,Communication
1838,464,1461766089,Communication
1838,1829,1461766089,Communication
1838,1829,1461766089,Communication
1838,1962,1461766089,Communication
1838,1791,1461766089,Communication
1838,1767,1461766089,Communication
1838,478,1461766089,Communication
1838,1873,1461766089,Communication
1838,1509,1461766089,Communication
1838,202,1461766089,Communication
1838,1575,1461766089,Communication
1838,1119,1461766089,Communication
1838,1877,1461766089,Communication
1838,464,1461766089,Communication
1838,1509,1461766089,Communication
1838,1873,1461766089,Communication
1838,1829,1461766089,Communication
1838,1668,1461766089,Communication
1838,1119,1461766089,Communication
1838,1257,1461766089,Communication
1838,1575,1461766089,Communication
1838,202,1461766089,Communication
1838,1962,1461766089,Communication
1838,1877,1461766089,Communication
1838,1791,1461766089,Communication
1838,411,1461766089,Communication
1838,452,1461766089,Communication
1838,538,1461766089,Communication
1838,1257,1461766089,Communication
1838,1668,1461766089,Communication
1838,1585,1461766089,Communication
1838,1877,1461766089,Communication
1838,538,1461766089,Communication
1838,1986,1461766089,Communication
1838,998,1461766089,Communication
1838,1668,1461766089,Communication
1838,452,1461766089,Communication
1838,1986,1461766089,Communication
1838,1585,1461766089,Communication
1838,998,1461766089,Communication
1705,1973,1461766223,Communication
1873,1298,1461766298,Communication
792,1888,1461766564,Communication
1617,1158,1461766583,Communication
1617,571,1461766583,Communication
1624,1624,1461766590,Communication
1624,1624,1461766590,Communication
1624,1624,1461766590,Communication
91,1197,1461766653,Communication
91,1143,1461766653,Communication
916,1158,1461766756,Communication
688,546,1461767066,Communication
1875,1286,1461767330,Communication
604,1143,1461767391,Communication
33,1143,1461767409,Communication
402,1143,1461767417,Communication
1875,1286,1461767664,Communication
851,33,1461767808,Communication
851,1143,1461767808,Communication
1997,1143,1461767861,Communication
1997,33,1461767861,Communication
1997,851,1461767861,Communication
851,1873,1461767929,Communication
792,1888,1461768068,Communication
1158,1574,1461768242,Communication
2005,1875,1461768250,Communication
1257,1997,1461768286,Communication
1257,1873,1461768286,Communication
1257,998,1461768286,Communication
340,1705,1461768353,Communication
1238,1143,1461768519,Communication
251,0,1461768546,Communication
955,894,1461768611,Communication
942,1150,1461768728,Communication
942,216,1461768728,Communication
942,1997,1461768728,Communication
942,840,1461768728,Communication
362,1158,1461768805,Communication
1875,1286,1461769092,Communication
1627,0,1461769194,Communication
1197,1997,1461769306,Communication
1997,1197,1461769331,Communication
1197,1143,1461769348,Communication
942,1941,1461769355,Communication
942,1150,1461769355,Communication
942,216,1461769355,Communication
792,1888,1461769500,Communication
464,1873,1461769531,Communication
497,1158,1461769548,Communication
497,1705,1461769554,Communication
497,546,1461769557,Communication
497,1951,1461769561,Communication
942,1424,1461769729,Communication
942,840,1461769729,Communication
942,216,1461769729,Communication
1997,1873,1461769840,Communication
1997,1257,1461769840,Communication
1997,998,1461769840,Communication
1290,1143,1461769867,Communication
1290,1238,1461769867,Communication
452,194,1461769926,Communication
956,1951,1461769991,Communication
1115,1951,1461770050,Communication
1158,1668,1461770142,Communication
792,1888,1461770516,Communication
998,1997,1461770833,Communication
1290,1197,1461771014,Communication
1290,1143,1461771014,Communication
1219,1219,1461771270,Communication
1197,1143,1461771336,Communication
792,1888,1461771464,Communication
1997,1898,1461771535,Communication
792,1888,1461771760,Communication
251,0,1461771815,Communication
792,1888,1461771855,Communication
1257,1997,1461771855,Communication
1379,1143,1461771944,Communication
1997,1898,1461771992,Communication
1997,1521,1461771992,Communication
1379,1143,1461771999,Communication
1585,1668,1461772193,Communication
1290,1143,1461772390,Communication
1290,1379,1461772390,Communication
989,1286,1461772680,Communication
1624,1624,1461772691,Communication
1624,1624,1461772691,Communication
1624,1624,1461772691,Communication
1327,452,1461772810,Communication
1327,712,1461772810,Communication
1327,712,1461772810,Communication
1327,452,1461772810,Communication
1327,1586,1461772816,Communication
1327,896,1461772816,Communication
1327,1069,1461772816,Communication
1327,357,1461772816,Communication
1327,571,1461772816,Communication
1327,244,1461772816,Communication
1327,1157,1461772816,Communication
1327,452,1461772816,Communication
1327,409,1461772816,Communication
1837,546,1461773038,Communication
1705,510,1461773114,Communication
1277,1379,1461773138,Communication
1521,1997,1461773163,Communication
1521,1898,1461773163,Communication
1277,1379,1461773318,Communication
1379,1143,1461773595,Communication
792,1888,1461773968,Communication
1197,1143,1461774110,Communication
729,1668,1461774165,Communication
91,1143,1461774533,Communication
91,1379,1461774533,Communication
402,1143,1461774785,Communication
1176,1873,1461774968,Communication
1594,1376,1461775143,Communication
1290,1197,1461775228,Communication
1290,1143,1461775228,Communication
1910,1705,1461775441,Communication
91,1143,1461775516,Communication
91,402,1461775516,Communication
959,1873,1461775835,Communication
1197,1143,1461775913,Communication
1880,1668,1461776133,Communication
1880,690,1461776133,Communication
1880,1668,1461776212,Communication
1880,1668,1461776364,Communication
740,990,1461776382,Communication
1880,1668,1461776406,Communication
1197,1143,1461776462,Communication
33,1143,1461776532,Communication
33,1197,1461776532,Communication
989,1286,1461776546,Communication
177,452,1461776596,Communication
1668,729,1461776705,Communication
760,1112,1461776726,Communication
760,479,1461776726,Communication
760,546,1461776726,Communication
760,1837,1461776726,Communication
760,807,1461776726,Communication
1624,1624,1461776793,Communication
1624,1624,1461776793,Communication
1624,1624,1461776793,Communication
1197,1143,1461776865,Communication
1594,1376,1461777013,Communication
620,894,1461777429,Communication
942,840,1461777458,Communication
942,216,1461777458,Communication
942,1150,1461777458,Communication
1290,91,1461777654,Communication
1290,1143,1461777654,Communication
1290,402,1461777654,Communication
1668,1845,1461777808,Communication
1668,1845,1461777808,Communication
1665,1705,1461777832,Communication
340,1705,1461778251,Communication
1627,0,1461778308,Communication
1290,1197,1461778934,Communication
1290,1143,1461778934,Communication
1440,1158,1461779048,Communication
595,595,1461779137,Communication
1024,1873,1461779316,Communication
1024,1439,1461779316,Communication
1024,1669,1461779316,Communication
1290,1143,1461779579,Communication
1290,1197,1461779579,Communication
1257,1257,1461779672,Communication
1624,1624,1461780055,Communication
1624,1624,1461780055,Communication
1624,1624,1461780055,Communication
897,1376,1461780347,Communication
1973,428,1461780532,Communication
1158,1038,1461780584,Communication
1120,546,1461781260,Communication
1257,1767,1461781531,Communication
1257,1873,1461781531,Communication
1257,1873,1461781651,Communication
1257,1767,1461781651,Communication
1574,452,1461782135,Communication
897,1376,1461782243,Communication
941,1705,1461782286,Communication
1277,1143,1461782589,Communication
1668,1585,1461782759,Communication
1627,0,1461783111,Communication
1434,1286,1461784546,Communication
1869,0,1461784712,Communication
1845,452,1461784859,Communication
1845,452,1461784859,Communication
1845,1668,1461785095,Communication
1845,1668,1461785095,Communication
1434,1286,1461785564,Communication
1956,1951,1461785807,Communication
1956,452,1461785807,Communication
163,1705,1461786174,Communication
678,1705,1461786538,Communication
1736,114,1461787040,Communication
1220,1873,1461787386,Communication
1525,1158,1461788228,Communication
1391,1391,1461788268,Communication
1036,79,1461788729,Communication
1036,1443,1461788729,Communication
1036,1194,1461788729,Communication
1036,1158,1461788729,Communication
1036,1305,1461788729,Communication
1036,1376,1461788729,Communication
1036,1980,1461788729,Communication
1624,1624,1461789101,Communication
1624,1624,1461789101,Communication
1624,1624,1461789101,Communication
1624,1624,1461789536,Communication
1624,1624,1461789536,Communication
1624,1624,1461789536,Communication
1600,1668,1461790281,Communication
1600,701,1461790281,Communication
881,385,1461791110,Communication
881,1423,1461791110,Communication
881,1305,1461791110,Communication
881,1376,1461791110,Communication
881,1158,1461791110,Communication
881,245,1461791110,Communication
881,1905,1461791110,Communication
1905,1423,1461791755,Communication
1905,385,1461791755,Communication
1905,245,1461791755,Communication
1905,1423,1461791755,Communication
1905,1158,1461791755,Communication
1905,1305,1461791755,Communication
1905,1376,1461791755,Communication
1905,1376,1461791755,Communication
1905,245,1461791755,Communication
1905,1158,1461791755,Communication
1905,1305,1461791755,Communication
1905,385,1461791755,Communication
837,1873,1461791820,Communication
1156,1158,1461792842,Communication
1163,277,1461793026,Communication
1038,452,1461794934,Communication
1038,452,1461795232,Communication
1956,1873,1461798771,Communication
1574,452,1461800864,Communication
1931,1873,1461803522,Communication
881,448,1461804910,Communication
881,1376,1461804910,Communication
881,1158,1461804910,Communication
1727,1705,1461805526,Communication
1873,1997,1461807386,Communication
1873,1898,1461807386,Communication
1873,1521,1461807386,Communication
1368,1521,1461807451,Communication
1368,1873,1461807451,Communication
1368,1898,1461807451,Communication
1368,1997,1461807451,Communication
1873,20,1461807574,Communication
1873,998,1461807599,Communication
1373,1705,1461807635,Communication
1873,1277,1461807644,Communication
722,1143,1461808103,Communication
722,1143,1461808284,Communication
722,1143,1461808340,Communication
1439,1143,1461808676,Communication
452,759,1461808713,Communication
1991,1143,1461808968,Communication
1991,722,1461808968,Communication
722,1143,1461809265,Communication
1439,1143,1461809558,Communication
1991,722,1461810037,Communication
1991,1143,1461810037,Communication
1991,1143,1461810177,Communication
1991,722,1461810177,Communication
1991,1143,1461810430,Communication
1991,1439,1461810430,Communication
701,1286,1461810460,Communication
1439,1143,1461810505,Communication
701,1600,1461811313,Communication
1368,1368,1461811346,Communication
1368,1368,1461811346,Communication
1368,1368,1461811346,Communication
1368,1368,1461811346,Communication
1368,1368,1461811346,Communication
1368,1143,1461812040,Communication
1991,1143,1461812215,Communication
1991,1439,1461812215,Communication
1991,1439,1461812379,Communication
1991,1143,1461812379,Communication
452,759,1461812443,Communication
998,1873,1461812631,Communication
1368,1873,1461812645,Communication
604,1143,1461813208,Communication
604,1143,1461813354,Communication
227,1158,1461813372,Communication
33,1143,1461813827,Communication
1439,1873,1461814271,Communication
1439,1257,1461814271,Communication
1439,998,1461814271,Communication
33,1991,1461814676,Communication
216,1143,1461814769,Communication
216,1143,1461814828,Communication
998,216,1461815605,Communication
763,1158,1461815877,Communication
1245,1158,1461815946,Communication
1799,1158,1461816282,Communication
91,1991,1461816679,Communication
91,1439,1461816679,Communication
91,1143,1461816679,Communication
998,1143,1461817543,Communication
0,452,1461817641,Communication
759,452,1461817787,Communication
804,1158,1461817976,Communication
91,1991,1461818510,Communication
91,722,1461818510,Communication
91,1143,1461818510,Communication
1705,1368,1461818542,Communication
510,667,1461818543,Communication
510,176,1461818543,Communication
510,1997,1461818543,Communication
510,1257,1461818543,Communication
510,1873,1461818543,Communication
690,452,1461818549,Communication
452,690,1461818567,Communication
736,1873,1461818585,Communication
736,279,1461818585,Communication
736,1577,1461818585,Communication
736,1531,1461818585,Communication
736,1268,1461818585,Communication
736,1083,1461818585,Communication
736,1997,1461818585,Communication
736,960,1461818585,Communication
736,1962,1461818585,Communication
736,1379,1461818585,Communication
736,1586,1461818585,Communication
736,1193,1461818585,Communication
736,1500,1461818585,Communication
736,649,1461818585,Communication
736,938,1461818585,Communication
736,91,1461818585,Communication
736,1238,1461818585,Communication
736,135,1461818585,Communication
736,1128,1461818585,Communication
736,954,1461818585,Communication
736,1781,1461818585,Communication
736,963,1461818585,Communication
736,216,1461818585,Communication
736,1257,1461818585,Communication
736,13,1461818585,Communication
736,1973,1461818585,Communication
736,1790,1461818585,Communication
736,24,1461818585,Communication
736,456,1461818585,Communication
736,604,1461818585,Communication
736,1466,1461818585,Communication
736,584,1461818585,Communication
736,1844,1461818585,Communication
736,44,1461818585,Communication
736,1294,1461818585,Communication
736,167,1461818585,Communication
736,410,1461818585,Communication
736,851,1461818585,Communication
736,1063,1461818585,Communication
736,1408,1461818585,Communication
736,271,1461818585,Communication
736,1579,1461818585,Communication
736,343,1461818585,Communication
736,73,1461818585,Communication
736,716,1461818585,Communication
736,1935,1461818585,Communication
736,402,1461818585,Communication
736,736,1461818585,Communication
736,1277,1461818585,Communication
736,107,1461818585,Communication
736,1893,1461818585,Communication
736,1941,1461818585,Communication
736,195,1461818585,Communication
736,1596,1461818585,Communication
736,722,1461818585,Communication
736,338,1461818585,Communication
736,1607,1461818585,Communication
736,520,1461818585,Communication
736,1994,1461818585,Communication
736,1330,1461818585,Communication
736,510,1461818585,Communication
736,872,1461818585,Communication
736,1452,1461818585,Communication
736,598,1461818585,Communication
736,840,1461818585,Communication
736,1290,1461818585,Communication
736,826,1461818585,Communication
736,217,1461818585,Communication
736,998,1461818585,Communication
736,1521,1461818585,Communication
736,902,1461818585,Communication
736,1853,1461818585,Communication
736,1439,1461818585,Communication
736,1926,1461818585,Communication
736,1431,1461818585,Communication
690,452,1461818628,Communication
998,1873,1461818677,Communication
998,1257,1461818677,Communication
998,1997,1461818677,Communication
410,1143,1461818810,Communication
998,510,1461818906,Communication
998,46,1461818906,Communication
998,1873,1461818906,Communication
998,1072,1461818906,Communication
998,1257,1461818906,Communication
584,216,1461818926,Communication
584,998,1461818926,Communication
1257,1898,1461819034,Communication
216,1898,1461819140,Communication
216,1257,1461819140,Communication
1439,1143,1461819281,Communication
759,452,1461819291,Communication
510,1257,1461819551,Communication
510,1898,1461819551,Communication
510,216,1461819551,Communication
154,55,1461819706,Communication
154,55,1461819706,Communication
154,55,1461819706,Communication
154,55,1461819706,Communication
154,55,1461819706,Communication
1582,1158,1461819745,Communication
1368,46,1461819761,Communication
1368,119,1461819761,Communication
1368,46,1461819761,Communication
1368,851,1461819761,Communication
1368,851,1461819761,Communication
1368,584,1461819761,Communication
1368,1433,1461819761,Communication
1368,1322,1461819761,Communication
1368,164,1461819761,Communication
1368,998,1461819761,Communication
1368,271,1461819761,Communication
1368,1439,1461819761,Communication
1368,119,1461819761,Communication
1368,1873,1461819761,Communication
1368,998,1461819761,Communication
1368,793,1461819761,Communication
1368,13,1461819761,Communication
1368,202,1461819761,Communication
1368,409,1461819761,Communication
1368,1838,1461819761,Communication
1368,793,1461819761,Communication
1368,1873,1461819761,Communication
1368,271,1461819761,Communication
1368,640,1461819761,Communication
1368,1585,1461819761,Communication
1368,1893,1461819761,Communication
1368,584,1461819761,Communication
1368,1791,1461819761,Communication
1368,1986,1461819761,Communication
1368,1178,1461819761,Communication
1368,1018,1461819761,Communication
1368,1575,1461819761,Communication
1368,1322,1461819761,Communication
1368,452,1461819761,Communication
1368,1257,1461819761,Communication
1368,1962,1461819761,Communication
1368,979,1461819761,Communication
1368,305,1461819761,Communication
1368,689,1461819761,Communication
1368,1742,1461819761,Communication
1368,1240,1461819761,Communication
1368,889,1461819761,Communication
1368,328,1461819761,Communication
1368,1521,1461819761,Communication
1368,456,1461819761,Communication
1368,23,1461819761,Communication
1368,418,1461819761,Communication
1368,557,1461819761,Communication
1368,411,1461819761,Communication
1368,1500,1461819761,Communication
1368,24,1461819761,Communication
1368,1466,1461819761,Communication
1368,216,1461819761,Communication
1368,816,1461819761,Communication
1368,265,1461819761,Communication
1368,1018,1461819761,Communication
1368,409,1461819761,Communication
1368,1975,1461819761,Communication
1368,640,1461819761,Communication
1368,202,1461819761,Communication
1368,1575,1461819761,Communication
1368,13,1461819761,Communication
1368,464,1461819761,Communication
1368,1119,1461819761,Communication
1368,452,1461819761,Communication
1368,510,1461819761,Communication
1368,1986,1461819761,Communication
1368,1893,1461819761,Communication
1368,1585,1461819761,Communication
1368,1257,1461819761,Communication
1368,1791,1461819761,Communication
1368,164,1461819761,Communication
1368,1586,1461819761,Communication
1368,1429,1461819761,Communication
1368,1669,1461819761,Communication
1368,456,1461819761,Communication
1368,418,1461819761,Communication
1368,557,1461819761,Communication
1368,411,1461819761,Communication
1368,1500,1461819761,Communication
1368,816,1461819761,Communication
1368,265,1461819761,Communication
1368,1433,1461819761,Communication
1368,216,1461819761,Communication
1368,1466,1461819761,Communication
1368,24,1461819761,Communication
1368,1119,1461819761,Communication
1368,1521,1461819761,Communication
1368,889,1461819761,Communication
1368,1240,1461819761,Communication
1368,23,1461819761,Communication
1368,1975,1461819761,Communication
1368,510,1461819761,Communication
