item.u,item.v,item.t,item.T
447,711,1084231727,Communication
203,180,1084231772,Communication
180,782,1084231793,Communication
447,453,1084231794,Communication
914,822,1084231817,Communication
11,710,1084231852,Communication
40,816,1084231873,Communication
512,387,1084231908,Communication
984,982,1084231909,Communication
203,180,1084232016,Communication
387,512,1084232045,Communication
11,710,1084232053,Communication
296,62,1084232097,Communication
782,180,1084232097,Communication
262,761,1084232097,Communication
512,387,1084232177,Communication
94,982,1084232179,Communication
985,834,1084232286,Communication
371,296,1084232301,Communication
834,985,1084232365,Communication
447,986,1084232380,Communication
11,710,1084232395,Communication
387,211,1084232399,Communication
337,453,1084232402,Communication
249,512,1084232413,Communication
180,782,1084232429,Communication
337,347,1084232429,Communication
337,347,1084232429,Communication
337,474,1084232474,Communication
337,96,1084232491,Communication
447,391,1084232511,Communication
310,399,1084232530,Communication
512,249,1084232582,Communication
262,512,1084232604,Communication
371,987,1084232606,Communication
987,371,1084232632,Communication
447,834,1084232649,Communication
447,816,1084232683,Communication
211,387,1084232720,Communication
925,556,1084232749,Communication
391,447,1084232773,Communication
447,814,1084232818,Communication
680,512,1084232847,Communication
834,447,1084232877,Communication
680,986,1084232890,Communication
447,512,1084232895,Communication
371,765,1084232935,Communication
447,391,1084232938,Communication
94,310,1084233005,Communication
447,834,1084233023,Communication
512,447,1084233028,Communication
500,767,1084233030,Communication
11,968,1084233042,Communication
296,371,1084233061,Communication
680,512,1084233071,Communication
447,512,1084233085,Communication
985,680,1084233097,Communication
500,497,1084233142,Communication
626,761,1084233161,Communication
512,447,1084233164,Communication
391,814,1084233175,Communication
834,447,1084233180,Communication
391,447,1084233199,Communication
371,512,1084233220,Communication
371,987,1084233271,Communication
296,447,1084233300,Communication
447,512,1084233300,Communication
626,387,1084233329,Communication
512,371,1084233329,Communication
371,296,1084233341,Communication
447,834,1084233345,Communication
447,391,1084233366,Communication
387,626,1084233366,Communication
512,447,1084233367,Communication
387,626,1084233387,Communication
387,626,1084233394,Communication
626,387,1084233407,Communication
500,235,1084233408,Communication
11,968,1084233412,Communication
447,296,1084233423,Communication
626,761,1084233424,Communication
387,626,1084233462,Communication
296,447,1084233473,Communication
447,512,1084233473,Communication
180,782,1084233493,Communication
447,296,1084233496,Communication
296,371,1084233498,Communication
371,512,1084233549,Communication
371,296,1084233595,Communication
512,371,1084233608,Communication
296,371,1084233631,Communication
371,987,1084233655,Communication
371,512,1084233686,Communication
554,512,1084233719,Communication
680,387,1084233719,Communication
180,765,1084233719,Communication
680,387,1084233719,Communication
262,988,1084233719,Communication
203,180,1084233760,Communication
589,638,1084233772,Communication
589,211,1084233800,Communication
211,554,1084233802,Communication
680,987,1084233834,Communication
211,589,1084233834,Communication
180,512,1084233948,Communication
680,387,1084234023,Communication
180,203,1084234043,Communication
680,561,1084234060,Communication
680,561,1084234094,Communication
180,968,1084234130,Communication
262,842,1084234139,Communication
985,618,1084234161,Communication
371,768,1084234163,Communication
938,976,1084234209,Communication
582,556,1084234209,Communication
985,589,1084234226,Communication
782,180,1084234264,Communication
985,938,1084234297,Communication
680,589,1084234460,Communication
982,984,1084234489,Communication
589,680,1084234536,Communication
11,680,1084234582,Communication
968,180,1084234583,Communication
680,589,1084234591,Communication
984,982,1084234608,Communication
985,589,1084234622,Communication
541,839,1084234671,Communication
985,541,1084234671,Communication
985,983,1084234729,Communication
512,371,1084234738,Communication
985,541,1084234743,Communication
512,554,1084234747,Communication
11,680,1084234787,Communication
839,541,1084234795,Communication
180,782,1084234837,Communication
180,968,1084234869,Communication
938,363,1084234892,Communication
554,512,1084234927,Communication
554,839,1084234961,Communication
713,839,1084234992,Communication
512,554,1084234992,Communication
11,968,1084235016,Communication
180,839,1084235027,Communication
541,839,1084235034,Communication
839,554,1084235057,Communication
985,262,1084235095,Communication
839,713,1084235096,Communication
938,456,1084235129,Communication
11,512,1084235146,Communication
512,262,1084235172,Communication
968,180,1084235187,Communication
180,968,1084235263,Communication
371,512,1084235295,Communication
235,500,1084235314,Communication
235,500,1084235320,Communication
545,822,1084235324,Communication
235,500,1084235325,Communication
554,512,1084235376,Communication
512,371,1084235387,Communication
713,839,1084235389,Communication
512,554,1084235409,Communication
968,180,1084235491,Communication
262,512,1084235509,Communication
554,839,1084235576,Communication
190,814,1084235616,Communication
554,885,1084235650,Communication
682,71,1084235694,Communication
62,296,1084235707,Communication
62,241,1084235737,Communication
62,94,1084235784,Communication
387,512,1084235846,Communication
62,989,1084235847,Communication
814,190,1084235847,Communication
190,873,1084235879,Communication
71,682,1084236155,Communication
190,814,1084236157,Communication
203,180,1084236386,Communication
190,500,1084236452,Communication
180,968,1084236695,Communication
782,180,1084236962,Communication
102,839,1084237053,Communication
638,554,1084237109,Communication
531,363,1084237151,Communication
102,150,1084237184,Communication
839,102,1084237297,Communication
102,839,1084237382,Communication
102,982,1084237562,Communication
984,982,1084237689,Communication
180,193,1084237720,Communication
538,984,1084237849,Communication
307,768,1084237975,Communication
538,984,1084238050,Communication
307,271,1084238150,Communication
307,310,1084238279,Communication
979,839,1084238349,Communication
438,130,1084238627,Communication
984,975,1084238632,Communication
438,211,1084238838,Communication
102,438,1084238988,Communication
503,541,1084239177,Communication
541,503,1084239237,Communication
545,765,1084239336,Communication
503,399,1084239367,Communication
102,503,1084239368,Communication
503,102,1084239422,Communication
102,782,1084239437,Communication
102,503,1084239461,Communication
41,542,1084239952,Communication
102,987,1084239979,Communication
41,963,1084240044,Communication
963,41,1084247450,Communication
933,459,1084249602,Communication
535,335,1084251404,Communication
764,593,1084253130,Communication
2,371,1084253627,Communication
282,839,1084254101,Communication
104,60,1084254199,Communication
341,968,1084254838,Communication
341,970,1084255007,Communication
341,970,1084255158,Communication
990,985,1084255361,Communication
401,399,1084255483,Communication
808,102,1084255515,Communication
808,481,1084255575,Communication
839,351,1084255611,Communication
796,453,1084255799,Communication
839,316,1084256265,Communication
399,108,1084256349,Communication
172,67,1084256723,Communication
341,839,1084257132,Communication
796,388,1084257633,Communication
542,41,1084257684,Communication
837,839,1084258004,Communication
341,543,1084258007,Communication
40,839,1084258981,Communication
198,974,1084259627,Communication
66,280,1084260054,Communication
150,102,1084260241,Communication
951,724,1084261101,Communication
175,839,1084261226,Communication
653,585,1084261323,Communication
585,653,1084261499,Communication
497,500,1084261617,Communication
653,585,1084261629,Communication
653,585,1084261678,Communication
653,345,1084261745,Communication
497,868,1084261875,Communication
585,653,1084262069,Communication
585,653,1084262095,Communication
271,307,1084262196,Communication
653,345,1084262197,Communication
271,604,1084262218,Communication
271,508,1084262494,Communication
40,175,1084262571,Communication
850,600,1084262574,Communication
175,40,1084262610,Communication
175,40,1084262619,Communication
850,851,1084262633,Communication
428,949,1084262746,Communication
203,948,1084262790,Communication
428,776,1084262825,Communication
609,40,1084263392,Communication
421,388,1084263412,Communication
211,288,1084264157,Communication
72,990,1084264175,Communication
211,438,1084264584,Communication
296,62,1084264639,Communication
965,696,1084264716,Communication
965,336,1084264790,Communication
985,990,1084264873,Communication
696,965,1084264892,Communication
965,696,1084264914,Communication
696,965,1084264963,Communication
816,447,1084264978,Communication
985,72,1084264985,Communication
696,474,1084265000,Communication
965,696,1084265023,Communication
985,447,1084265060,Communication
447,816,1084265077,Communication
985,49,1084265089,Communication
985,990,1084265189,Communication
985,990,1084265196,Communication
985,990,1084265205,Communication
985,990,1084265210,Communication
985,990,1084265214,Communication
985,990,1084265218,Communication
985,990,1084265226,Communication
816,447,1084265268,Communication
985,447,1084265274,Communication
985,417,1084265318,Communication
447,816,1084265334,Communication
800,41,1084265514,Communication
985,447,1084265524,Communication
800,312,1084265527,Communication
41,542,1084265547,Communication
985,447,1084265678,Communication
447,401,1084265686,Communication
438,211,1084265704,Communication
424,764,1084265741,Communication
585,625,1084265749,Communication
985,447,1084265799,Communication
67,172,1084265804,Communication
41,816,1084265906,Communication
585,512,1084265944,Communication
635,561,1084265944,Communication
985,447,1084265948,Communication
696,965,1084265959,Communication
985,41,1084265966,Communication
635,438,1084265977,Communication
494,497,1084266006,Communication
985,481,1084266020,Communication
585,401,1084266021,Communication
494,180,1084266074,Communication
62,296,1084266112,Communication
62,548,1084266151,Communication
625,585,1084266162,Communication
585,625,1084266183,Communication
625,585,1084266211,Communication
211,438,1084266293,Communication
401,585,1084266297,Communication
585,193,1084266365,Communication
401,447,1084266474,Communication
585,782,1084266516,Communication
711,188,1084266587,Communication
839,175,1084266729,Communication
985,447,1084266729,Communication
711,94,1084266741,Communication
985,481,1084266742,Communication
94,62,1084266749,Communication
113,399,1084266774,Communication
512,585,1084266786,Communication
188,711,1084266795,Communication
970,150,1084266809,Communication
711,447,1084266833,Communication
970,447,1084266858,Communication
970,703,1084266912,Communication
94,711,1084267050,Communication
188,711,1084267072,Communication
113,18,1084267091,Communication
764,424,1084267215,Communication
800,767,1084267449,Communication
26,651,1084267581,Communication
447,401,1084267688,Communication
447,711,1084267742,Communication
447,970,1084267761,Communication
188,711,1084267787,Communication
970,447,1084267835,Communication
198,839,1084267914,Communication
26,651,1084267961,Communication
447,970,1084267993,Communication
833,770,1084268027,Communication
770,987,1084268115,Communication
285,399,1084268184,Communication
35,939,1084268284,Communication
770,968,1084268338,Communication
585,512,1084268348,Communication
188,711,1084268361,Communication
35,188,1084268393,Communication
914,653,1084268424,Communication
597,793,1084268589,Communication
430,401,1084268605,Communication
914,840,1084268649,Communication
816,41,1084268710,Communication
447,839,1084268711,Communication
430,625,1084268853,Communication
770,782,1084268881,Communication
989,62,1084269094,Communication
985,770,1084269120,Communication
985,651,1084269151,Communication
851,354,1084269207,Communication
336,296,1084269349,Communication
430,696,1084269657,Communication
326,296,1084269710,Communication
985,47,1084269721,Communication
985,651,1084269789,Communication
336,839,1084269830,Communication
430,696,1084269963,Communication
317,131,1084269975,Communication
430,625,1084270005,Communication
453,180,1084270117,Communication
399,310,1084270154,Communication
453,447,1084270169,Communication
453,337,1084270203,Communication
430,696,1084270348,Communication
399,503,1084270436,Communication
782,102,1084270447,Communication
175,839,1084270544,Communication
211,645,1084270586,Communication
399,401,1084270604,Communication
782,585,1084270637,Communication
430,974,1084270645,Communication
211,262,1084270672,Communication
430,696,1084270712,Communication
782,770,1084270726,Communication
5,832,1084270757,Communication
211,5,1084270769,Communication
26,651,1084270884,Communication
941,453,1084270941,Communication
211,5,1084270948,Communication
541,597,1084271040,Communication
541,597,1084271095,Communication
782,585,1084271197,Communication
26,651,1084271223,Communication
211,5,1084271286,Communication
211,5,1084271393,Communication
541,459,1084271561,Communication
597,541,1084271572,Communication
597,541,1084271607,Communication
248,712,1084271675,Communication
248,778,1084271710,Communication
761,626,1084271840,Communication
69,399,1084271861,Communication
341,970,1084271873,Communication
512,585,1084272096,Communication
597,651,1084272111,Communication
597,18,1084272146,Communication
770,782,1084272176,Communication
512,651,1084272177,Communication
8,26,1084272401,Communication
8,834,1084272453,Communication
491,834,1084272461,Communication
678,403,1084272490,Communication
512,653,1084272540,Communication
651,512,1084272737,Communication
556,968,1084272806,Communication
491,816,1084272820,Communication
651,597,1084272822,Communication
211,703,1084272824,Communication
948,62,1084272927,Communication
211,412,1084272957,Communication
597,651,1084272972,Communication
830,447,1084273108,Communication
497,494,1084273174,Communication
651,597,1084273261,Communication
653,512,1084273294,Communication
651,512,1084273433,Communication
497,193,1084273444,Communication
497,984,1084273492,Communication
948,678,1084273544,Communication
948,678,1084273633,Communication
497,494,1084273685,Communication
948,259,1084273699,Communication
424,764,1084273811,Communication
678,948,1084273838,Communication
784,785,1084273875,Communication
984,497,1084273930,Communication
814,190,1084273930,Communication
784,782,1084273986,Communication
43,248,1084273986,Communication
678,961,1084274143,Communication
784,512,1084274175,Communication
868,497,1084274185,Communication
851,41,1084274255,Communication
203,948,1084274344,Communication
839,447,1084274418,Communication
839,175,1084274473,Communication
653,914,1084274488,Communication
700,59,1084274495,Communication
839,336,1084274515,Communication
938,974,1084274619,Communication
503,399,1084274654,Communication
447,453,1084274707,Communication
447,830,1084274731,Communication
447,839,1084274739,Communication
363,938,1084274751,Communication
497,868,1084274761,Communication
814,363,1084274881,Communication
591,399,1084275005,Communication
497,830,1084275070,Communication
2,371,1084275143,Communication
830,497,1084275238,Communication
336,839,1084275328,Communication
175,839,1084275361,Communication
659,658,1084275579,Communication
816,491,1084275617,Communication
491,816,1084275828,Communication
497,830,1084275835,Communication
990,72,1084275852,Communication
585,782,1084275905,Communication
585,782,1084275925,Communication
447,816,1084275983,Communication
503,336,1084275995,Communication
585,782,1084276211,Communication
585,512,1084276240,Communication
800,120,1084276275,Communication
336,503,1084276286,Communication
589,345,1084276375,Communication
949,822,1084276382,Communication
830,497,1084276383,Communication
949,912,1084276441,Communication
949,428,1084276492,Communication
221,119,1084276545,Communication
589,512,1084276622,Communication
712,371,1084276653,Communication
712,614,1084276672,Communication
589,401,1084276682,Communication
806,804,1084276697,Communication
707,102,1084276717,Communication
203,776,1084276718,Communication
388,829,1084276734,Communication
712,761,1084276737,Communication
707,833,1084276811,Communication
430,696,1084276814,Communication
388,497,1084276826,Communication
388,40,1084276837,Communication
203,948,1084276840,Communication
712,320,1084276850,Communication
438,635,1084276852,Communication
388,651,1084276868,Communication
130,814,1084276882,Communication
764,424,1084276892,Communication
388,241,1084276912,Communication
438,211,1084276955,Communication
388,796,1084276966,Communication
712,102,1084276968,Communication
203,948,1084276992,Communication
388,421,1084276994,Communication
829,388,1084276998,Communication
712,102,1084277014,Communication
970,447,1084277122,Communication
712,324,1084277122,Communication
970,341,1084277150,Communication
712,628,1084277213,Communication
388,829,1084277236,Communication
633,987,1084277255,Communication
388,651,1084277281,Communication
965,696,1084277348,Communication
651,388,1084277488,Communication
925,72,1084277500,Communication
696,965,1084277593,Communication
767,500,1084277611,Communication
829,388,1084277773,Communication
371,712,1084277846,Communication
965,696,1084277890,Communication
767,800,1084277969,Communication
295,193,1084278100,Communication
295,444,1084278154,Communication
900,914,1084278249,Communication
696,965,1084278273,Communication
900,481,1084278364,Communication
900,703,1084278447,Communication
900,40,1084278561,Communication
965,696,1084278595,Communication
459,541,1084278955,Communication
459,933,1084278965,Communication
678,262,1084279330,Communication
401,589,1084279499,Communication
503,336,1084279528,Communication
262,678,1084279551,Communication
872,710,1084279690,Communication
401,399,1084279772,Communication
474,696,1084279788,Communication
503,130,1084279877,Communication
430,696,1084279948,Communication
430,401,1084279992,Communication
336,503,1084280139,Communication
503,336,1084280239,Communication
430,401,1084280389,Communication
40,900,1084280468,Communication
965,71,1084280556,Communication
830,494,1084280623,Communication
336,503,1084280638,Communication
816,491,1084280734,Communication
816,447,1084280767,Communication
430,401,1084280780,Communication
699,399,1084280904,Communication
900,40,1084280938,Communication
430,401,1084280969,Communication
371,830,1084281036,Communication
371,830,1084281049,Communication
678,262,1084281084,Communication
680,991,1084281214,Communication
71,965,1084281349,Communication
804,806,1084281384,Communication
71,678,1084281466,Communication
816,324,1084281548,Communication
992,993,1084281730,Communication
870,814,1084281760,Communication
324,816,1084281820,Communication
324,712,1084281845,Communication
262,678,1084282008,Communication
833,707,1084282008,Communication
992,993,1084282034,Communication
782,585,1084282039,Communication
941,453,1084282041,Communication
993,992,1084282143,Communication
481,900,1084282226,Communication
614,712,1084282259,Communication
262,991,1084282327,Communication
685,162,1084282396,Communication
685,620,1084282434,Communication
685,447,1084282460,Communication
685,872,1084282525,Communication
462,468,1084282740,Communication
462,686,1084282758,Communication
211,298,1084282850,Communication
462,399,1084282864,Communication
462,193,1084282926,Communication
830,371,1084282969,Communication
102,214,1084283422,Communication
618,653,1084283637,Communication
618,653,1084283664,Communication
782,784,1084283665,Communication
618,653,1084283686,Communication
592,767,1084283855,Communication
592,620,1084284031,Communication
31,990,1084284044,Communication
974,938,1084284141,Communication
363,814,1084284421,Communication
508,271,1084284598,Communication
363,531,1084284627,Communication
508,363,1084284684,Communication
814,992,1084284763,Communication
678,71,1084284772,Communication
130,503,1084284810,Communication
678,262,1084284837,Communication
378,340,1084284880,Communication
678,447,1084284984,Communication
378,72,1084285093,Communication
994,378,1084285286,Communication
767,592,1084285324,Communication
994,378,1084285421,Communication
686,462,1084285500,Communication
994,378,1084285502,Communication
932,782,1084285505,Communication
994,378,1084285568,Communication
8,55,1084285598,Communication
782,932,1084285650,Communication
994,378,1084285661,Communication
62,989,1084285699,Communication
932,782,1084285700,Communication
461,102,1084285701,Communication
378,31,1084285775,Communication
8,26,1084285812,Communication
8,712,1084285826,Communication
994,378,1084285839,Communication
8,710,1084285856,Communication
461,25,1084285993,Communication
994,378,1084286102,Communication
994,378,1084286135,Communication
782,932,1084286168,Communication
461,712,1084286290,Communication
461,273,1084286348,Communication
678,473,1084286442,Communication
211,438,1084286447,Communication
932,782,1084286496,Communication
994,378,1084286552,Communication
387,345,1084286702,Communication
345,589,1084286713,Communication
345,387,1084286726,Communication
782,932,1084286745,Communication
589,345,1084286755,Communication
271,508,1084286807,Communication
776,203,1084287521,Communication
40,900,1084287570,Communication
11,100,1084287675,Communication
11,100,1084287845,Communication
989,62,1084287965,Communication
932,782,1084288155,Communication
839,447,1084288246,Communication
839,336,1084288257,Communication
62,989,1084288355,Communication
839,175,1084288364,Communication
62,94,1084288366,Communication
62,94,1084288420,Communication
995,276,1084288454,Communication
62,948,1084288467,Communication
62,126,1084288569,Communication
996,141,1084288591,Communication
782,932,1084288641,Communication
243,447,1084288792,Communication
345,589,1084288792,Communication
995,62,1084288921,Communication
989,62,1084289097,Communication
508,271,1084289120,Communication
62,989,1084289161,Communication
995,62,1084289171,Communication
541,459,1084289171,Communication
508,453,1084289196,Communication
512,651,1084289213,Communication
512,784,1084289248,Communication
765,371,1084289299,Communication
512,585,1084289302,Communication
765,180,1084289320,Communication
512,589,1084289326,Communication
964,927,1084289332,Communication
82,839,1084289356,Communication
508,363,1084289365,Communication
989,62,1084289431,Communication
927,964,1084289441,Communication
995,68,1084289477,Communication
602,813,1084289488,Communication
985,651,1084289488,Communication
512,949,1084289493,Communication
765,371,1084289583,Communication
964,927,1084289583,Communication
995,96,1084289724,Communication
927,964,1084289770,Communication
243,141,1084289800,Communication
455,393,1084289800,Communication
11,765,1084289840,Communication
62,989,1084289849,Communication
243,585,1084289907,Communication
995,62,1084289911,Communication
989,62,1084289918,Communication
62,995,1084289937,Communication
707,833,1084289940,Communication
62,989,1084289957,Communication
995,26,1084290032,Communication
997,989,1084290175,Communication
616,727,1084290364,Communication
998,296,1084290375,Communication
725,41,1084290441,Communication
616,72,1084290472,Communication
998,880,1084290625,Communication
616,72,1084290625,Communication
344,102,1084290638,Communication
344,345,1084290653,Communication
102,461,1084290686,Communication
344,94,1084290689,Communication
102,344,1084290748,Communication
344,102,1084290797,Communication
616,703,1084290810,Communication
72,990,1084290891,Communication
616,733,1084290891,Communication
102,344,1084290917,Communication
344,102,1084290929,Communication
616,102,1084290950,Communication
96,686,1084290951,Communication
72,925,1084290966,Communication
686,585,1084291026,Communication
399,69,1084291066,Communication
997,712,1084291191,Communication
589,512,1084291250,Communication
72,378,1084291449,Communication
66,999,1084291568,Communication
72,616,1084291571,Communication
72,616,1084291612,Communication
72,378,1084291623,Communication
26,995,1084291653,Communication
711,94,1084291878,Communication
914,653,1084291920,Communication
932,782,1084292013,Communication
949,512,1084292263,Communication
932,839,1084292287,Communication
67,782,1084292370,Communication
296,336,1084292464,Communication
296,62,1084292483,Communication
483,912,1084292552,Communication
296,326,1084292570,Communication
296,998,1084292629,Communication
995,26,1084292669,Communication
321,651,1084292747,Communication
67,937,1084292774,Communication
834,491,1084292869,Communication
937,67,1084292877,Communication
67,937,1084292923,Communication
937,67,1084292959,Communication
937,66,1084293015,Communication
67,937,1084293031,Communication
685,5,1084293044,Communication
142,5,1084293076,Communication
142,200,1084293110,Communication
142,102,1084293120,Communication
685,666,1084293120,Communication
142,541,1084293142,Communication
345,344,1084293146,Communication
175,839,1084293150,Communication
937,67,1084293156,Communication
142,680,1084293172,Communication
345,839,1084293174,Communication
937,324,1084293205,Communication
447,839,1084293214,Communication
447,243,1084293241,Communication
67,937,1084293274,Communication
937,67,1084293331,Communication
66,937,1084293429,Communication
782,67,1084293516,Communication
782,932,1084293544,Communication
67,782,1084293763,Communication
782,67,1084293911,Communication
322,833,1084293982,Communication
322,641,1084294000,Communication
322,67,1084294054,Communication
67,782,1084294056,Communication
402,616,1084294335,Communication
961,678,1084294387,Communication
313,371,1084294434,Communication
678,961,1084294439,Communication
782,67,1084294441,Communication
313,478,1084294473,Communication
67,782,1084294547,Communication
102,637,1084294559,Communication
313,102,1084294572,Communication
322,67,1084294633,Communication
162,685,1084294677,Communication
322,67,1084294708,Communication
782,67,1084294736,Communication
67,782,1084294789,Communication
769,937,1084294808,Communication
378,72,1084294859,Communication
378,72,1084294904,Communication
395,678,1084294919,Communication
251,512,1084294957,Communication
322,67,1084294995,Communication
459,541,1084295061,Communication
188,711,1084295066,Communication
483,769,1084295144,Communication
102,459,1084295164,Communication
822,949,1084295221,Communication
188,711,1084295232,Communication
322,752,1084295255,Communication
985,72,1084295314,Communication
784,512,1084295315,Communication
295,515,1084295316,Communication
990,31,1084295342,Communication
985,618,1084295398,Communication
990,31,1084295422,Communication
322,752,1084295423,Communication
483,769,1084295430,Communication
188,711,1084295480,Communication
990,72,1084295480,Communication
990,985,1084295515,Communication
990,985,1084295523,Communication
990,991,1084295552,Communication
822,914,1084295566,Communication
686,96,1084295603,Communication
949,822,1084295614,Communication
461,102,1084295640,Communication
322,990,1084295676,Communication
990,193,1084295716,Communication
932,782,1084295730,Communication
990,72,1084295734,Communication
822,497,1084295836,Communication
985,72,1084295917,Communication
483,769,1084295963,Communication
985,102,1084295970,Communication
72,990,1084295980,Communication
102,150,1084296010,Communication
990,285,1084296021,Communication
990,72,1084296055,Communication
31,990,1084296085,Communication
31,937,1084296123,Communication
937,31,1084296218,Communication
102,707,1084296307,Communication
307,519,1084296321,Communication
666,685,1084296387,Communication
175,1000,1084296396,Communication
102,782,1084296414,Communication
711,188,1084296469,Communication
31,937,1084296484,Communication
985,102,1084296510,Communication
985,618,1084296544,Communication
937,31,1084296575,Communication
62,296,1084296677,Communication
985,551,1084296710,Communication
678,395,1084296720,Communication
985,551,1084296728,Communication
69,399,1084296799,Communication
31,937,1084296824,Communication
142,680,1084296873,Communication
142,680,1084296904,Communication
937,31,1084296922,Communication
985,551,1084296947,Communication
31,937,1084296963,Communication
483,769,1084296987,Communication
296,949,1084297113,Communication
1001,31,1084297121,Communication
1001,31,1084297180,Communication
937,31,1084297255,Communication
1001,31,1084297341,Communication
718,108,1084297350,Communication
483,296,1084297360,Communication
26,793,1084297401,Communication
296,483,1084297427,Communication
987,680,1084297517,Communication
1001,31,1084297566,Communication
483,296,1084297592,Communication
580,778,1084297638,Communication
536,941,1084297741,Communication
57,810,1084297761,Communication
977,585,1084297813,Communication
977,40,1084297918,Communication
977,175,1084298021,Communication
977,973,1084298065,Communication
500,190,1084298069,Communication
1001,31,1084298070,Communication
290,41,1084298097,Communication
290,519,1084298108,Communication
977,978,1084298132,Communication
500,767,1084298157,Communication
977,703,1084298264,Communication
977,198,1084298322,Communication
616,72,1084298439,Communication
616,72,1084298495,Communication
102,977,1084298601,Communication
782,67,1084298654,Communication
782,932,1084298681,Communication
782,102,1084298724,Communication
72,378,1084298742,Communication
616,402,1084298742,Communication
72,990,1084298771,Communication
616,733,1084298834,Communication
503,130,1084298914,Communication
925,72,1084298966,Communication
616,507,1084299038,Communication
72,616,1084299112,Communication
72,616,1084299238,Communication
72,925,1084299262,Communication
494,497,1084299486,Communication
651,512,1084299488,Communication
616,72,1084299523,Communication
296,483,1084299538,Communication
494,497,1084299545,Communication
40,937,1084299559,Communication
494,830,1084299598,Communication
987,371,1084299638,Communication
987,102,1084299648,Communication
494,830,1084299652,Communication
987,770,1084299716,Communication
987,633,1084299731,Communication
616,72,1084299808,Communication
102,987,1084299811,Communication
483,296,1084299894,Communication
937,40,1084299903,Communication
259,173,1084299966,Communication
616,461,1084300002,Communication
259,949,1084300008,Communication
544,991,1084300012,Communication
259,949,1084300060,Communication
296,483,1084300083,Communication
259,948,1084300100,Communication
8,26,1084300146,Communication
949,296,1084300353,Communication
192,232,1084300354,Communication
285,990,1084300435,Communication
813,296,1084301236,Communication
497,822,1084301420,Communication
497,388,1084301514,Communication
322,990,1084301548,Communication
322,833,1084301586,Communication
999,1002,1084301703,Communication
378,72,1084301703,Communication
102,937,1084301847,Communication
482,781,1084301904,Communication
585,512,1084301950,Communication
680,987,1084301970,Communication
968,556,1084301999,Communication
322,644,1084302035,Communication
585,243,1084302035,Communication
482,767,1084302038,Communication
585,686,1084302052,Communication
585,977,1084302177,Communication
188,711,1084302301,Communication
808,102,1084302341,Communication
482,192,1084302377,Communication
324,937,1084302392,Communication
686,585,1084302509,Communication
296,949,1084302568,Communication
585,686,1084302596,Communication
296,813,1084302609,Communication
556,968,1084302670,Communication
497,494,1084302671,Communication
483,769,1084302708,Communication
680,387,1084302776,Communication
657,883,1084302924,Communication
481,296,1084302937,Communication
296,481,1084302960,Communication
757,740,1084303043,Communication
481,296,1084303044,Communication
296,481,1084303093,Communication
481,296,1084303203,Communication
949,296,1084303251,Communication
296,481,1084303294,Communication
949,259,1084303312,Communication
296,949,1084303339,Communication
482,192,1084303339,Communication
556,925,1084303391,Communication
395,678,1084303403,Communication
968,556,1084303597,Communication
481,296,1084303806,Communication
481,296,1084303806,Communication
67,782,1084303809,Communication
66,937,1084303849,Communication
757,680,1084303888,Communication
296,481,1084303913,Communication
43,248,1084303962,Communication
680,757,1084304028,Communication
541,459,1084304065,Communication
307,1003,1084304162,Communication
526,331,1084304173,Communication
307,331,1084304177,Communication
331,526,1084304202,Communication
66,927,1084304211,Communication
371,830,1084304225,Communication
331,307,1084304226,Communication
1000,175,1084304238,Communication
482,192,1084304259,Communication
192,707,1084304319,Communication
757,680,1084304326,Communication
31,1004,1084304344,Communication
914,822,1084304349,Communication
481,296,1084304408,Communication
556,968,1084304453,Communication
307,331,1084304453,Communication
192,482,1084304543,Communication
1004,31,1084304544,Communication
371,987,1084304560,Communication
1003,307,1084304615,Communication
322,556,1084304660,Communication
482,192,1084304702,Communication
192,482,1084304772,Communication
825,924,1084304784,Communication
482,192,1084304812,Communication
175,1000,1084304834,Communication
914,900,1084304874,Communication
703,977,1084304886,Communication
968,556,1084304886,Communication
707,102,1084304899,Communication
512,585,1084304914,Communication
322,1005,1084304916,Communication
324,378,1084304946,Communication
707,192,1084304990,Communication
1000,175,1084304994,Communication
963,846,1084305016,Communication
813,296,1084305016,Communication
963,846,1084305016,Communication
594,175,1084305089,Communication
175,1000,1084305095,Communication
322,1006,1084305154,Communication
175,594,1084305156,Communication
995,322,1084305190,Communication
594,175,1084305252,Communication
243,447,1084305269,Communication
685,162,1084305289,Communication
175,594,1084305294,Communication
1004,877,1084305323,Communication
483,769,1084305343,Communication
685,666,1084305358,Communication
211,963,1084305390,Communication
594,175,1084305402,Communication
371,1004,1084305439,Communication
296,481,1084305453,Communication
211,1003,1084305456,Communication
556,968,1084305459,Communication
560,556,1084305466,Communication
1004,371,1084305480,Communication
175,594,1084305490,Communication
1003,211,1084305545,Communication
519,307,1084305545,Communication
296,813,1084305560,Communication
594,175,1084305582,Communication
594,371,1084305603,Communication
883,657,1084305638,Communication
519,290,1084305638,Communication
175,594,1084305657,Communication
987,102,1084305701,Communication
560,280,1084305713,Communication
987,680,1084305752,Communication
594,175,1084305786,Communication
550,370,1084305815,Communication
987,371,1084305826,Communication
1003,814,1084305848,Communication
316,839,1084305889,Communication
322,556,1084305917,Communication
316,310,1084305949,Communication
550,370,1084305952,Communication
949,296,1084305969,Communication
968,556,1084305986,Communication
141,474,1084306004,Communication
296,949,1084306079,Communication
371,765,1084306079,Communication
243,585,1084306120,Communication
